code_commune,id_question,id_service,nom_service,description,url_lien
35066,58,77,TACCT,"Le service TACCT, développé par l'ADEME en partenariat avec Météo‑France, vous propose d'explorer les fragilités de Chartres-de-Bretagne face au climat qui change. Il met en lumière des données essentielles de votre territoire&nbsp;: combien de personnes âgées y vivent, quels espaces naturels sont présents, quelle est la structure économique locale... Ces réalités locales sont la clé pour comprendre pourquoi un même événement (un épisode de chaleur intense par exemple) n'aura pas les mêmes conséquences partout. En cliquant sur le lien ci-avant, un diagramme vous propose de choisir parmi plusieurs thématiques&nbsp;: santé, agriculture, biodiversité, aménagement... Sélectionnez en une pour accéder à cet éclairage concret et documenté des enjeux de votre territoire.",https://tacct.ademe.fr/thematiques?code=35066&libelle=Chartres-de-Bretagne&type=commune
35024,48,57,Dynmark,"Sous réserve d'un nombre de ventes suffisant, le site Dynmark du Cerema permet de visualiser l'évolution depuis 2010 du prix de vente médian au m<sup>2</sup> pour un appartement ou une maison située à Betton. En naviguant sur la page, vous pourrez consulter d'autres indicateurs de la dynamique du marché de l'immobilier à Betton, comme le nombre de ventes ou, en sélectionnant l'analyse <q>&nbsp;Activité du marché&nbsp;</q>, la part de logements ayant fait l'objet d'une vente. Dynmark propose aussi des représentations cartographiques à l'échelle intercommunale et permet d'effectuer des comparaisons entre territoires.",https://dataviz.cerema.fr/dynmark/?perimetre=comm&codeinsee=35024
35230,2,3,Géoportail de l’urbanisme – carte interactive,"La carte interactive du Géoportail de l’urbanisme propose une représentation visuelle des règles définies par les documents d’urbanisme en vigueur à Poilley, et des servitudes applicables. Elle permet aussi de télécharger ces documents.",https://www.geoportail-urbanisme.gouv.fr/map/#tile=1&lon=-1.25658867093159&lat=48.465975824592600&zoom=13&mlon=-1.254996&mlat=48.466444
35275,58,77,TACCT,"Le service TACCT, développé par l'ADEME en partenariat avec Météo‑France, vous propose d'explorer les fragilités de Saint-Gilles face au climat qui change. Il met en lumière des données essentielles de votre territoire&nbsp;: combien de personnes âgées y vivent, quels espaces naturels sont présents, quelle est la structure économique locale... Ces réalités locales sont la clé pour comprendre pourquoi un même événement (un épisode de chaleur intense par exemple) n'aura pas les mêmes conséquences partout. En cliquant sur le lien ci-avant, un diagramme vous propose de choisir parmi plusieurs thématiques&nbsp;: santé, agriculture, biodiversité, aménagement... Sélectionnez en une pour accéder à cet éclairage concret et documenté des enjeux de votre territoire.",https://tacct.ademe.fr/thematiques?code=35275&libelle=Saint-Gilles&type=commune
35135,29,32,Observatoire.covoiturage.gouv.fr,"Découvrez sur le site de l'Observatoire national du covoiturage quotidien combien de trajets en covoiturage courte distance ont été réalisés au cours du dernier mois depuis ou vers Irodouër, ainsi que les caractéristiques de ces déplacements&nbsp;: nombre de passagers par véhicule, jours, horaires, origines, destinations... Notez que les chiffres présentés ne prennent en compte que les trajets organisés par l'intermédiaire de plateformes de covoiturage courte distance, qui ne représentent qu'une fraction des trajets covoiturés.",https://observatoire.covoiturage.gouv.fr/observatoire/territoire/?code=35135&type=com
35189,22,22,Cartofriches,Cartofriches localise sur une carte interactive les friches du territoire de Montgermont. Les données sont issues de bases nationales consolidées et complétées par des recensements réalisés par les acteurs locaux.,"https://cartofriches.cerema.fr/cartofriches/_w_aadfb322/_w_c48343f8/?bbox=-1.7354445148809,48.1425970635003,-1.6979022782188,48.1668169334090"
35170,2,2,Géoportail de l’urbanisme – page territoire,"La <q>&nbsp;page territoire&nbsp;</q> du Géoportail de l’urbanisme liste les documents d’urbanisme en vigueur et servitudes d’utilité publique qui s’imposent sur le territoire de Mecé, et permet de les télécharger.",https://www.geoportail-urbanisme.gouv.fr/territoire/35170
35315,2,2,Géoportail de l’urbanisme – page territoire,"La <q>&nbsp;page territoire&nbsp;</q> du Géoportail de l’urbanisme liste les documents d’urbanisme en vigueur et servitudes d’utilité publique qui s’imposent sur le territoire de Saint-Sulpice-la-Forêt, et permet de les télécharger.",https://www.geoportail-urbanisme.gouv.fr/territoire/35315
35055,35,41,APIC,"Le service APIC de Météo France vous indique en temps réel si des précipitations d'intensité exceptionnelle sont en cours à Chantepie. Il se présente sous la forme d'une carte, sur laquelle les communes apparaissent en couleur uniquement lorsque des précipitations intenses (violet) ou très intenses (rose) sont détectées. Les préfectures, mairies, intercommunalités et opérateurs de réseaux peuvent demander à recevoir automatiquement des alertes APIC en cas d'épisode pluvieux intense sur leur territoire, afin de mettre en œuvre les mesures de prévention et de sécurité qui relèvent de leur compétence.",https://apic.meteofrance.fr/?mode=apic&area=fr&lat=48.082025954234600&lng=-1.603860103787530&zoom=12
35238,35,41,APIC,"Le service APIC de Météo France vous indique en temps réel si des précipitations d'intensité exceptionnelle sont en cours à Rennes. Il se présente sous la forme d'une carte, sur laquelle les communes apparaissent en couleur uniquement lorsque des précipitations intenses (violet) ou très intenses (rose) sont détectées. Les préfectures, mairies, intercommunalités et opérateurs de réseaux peuvent demander à recevoir automatiquement des alertes APIC en cas d'épisode pluvieux intense sur leur territoire, afin de mettre en œuvre les mesures de prévention et de sécurité qui relèvent de leur compétence.",https://apic.meteofrance.fr/?mode=apic&area=fr&lat=48.111679995217400&lng=-1.681867912292520&zoom=12
35235,2,3,Géoportail de l’urbanisme – carte interactive,"La carte interactive du Géoportail de l’urbanisme propose une représentation visuelle des règles définies par les documents d’urbanisme en vigueur à Rannée, et des servitudes applicables. Elle permet aussi de télécharger ces documents.",https://www.geoportail-urbanisme.gouv.fr/map/#tile=1&lon=-1.22689443870240&lat=47.900381541491700&zoom=13&mlon=-1.200197&mlat=47.901406
35266,29,32,Observatoire.covoiturage.gouv.fr,"Découvrez sur le site de l'Observatoire national du covoiturage quotidien combien de trajets en covoiturage courte distance ont été réalisés au cours du dernier mois depuis ou vers Saint-Erblon, ainsi que les caractéristiques de ces déplacements&nbsp;: nombre de passagers par véhicule, jours, horaires, origines, destinations... Notez que les chiffres présentés ne prennent en compte que les trajets organisés par l'intermédiaire de plateformes de covoiturage courte distance, qui ne représentent qu'une fraction des trajets covoiturés.",https://observatoire.covoiturage.gouv.fr/observatoire/territoire/?code=35266&type=com
35170,22,22,Cartofriches,Cartofriches localise sur une carte interactive les friches du territoire de Mecé. Les données sont issues de bases nationales consolidées et complétées par des recensements réalisés par les acteurs locaux.,"https://cartofriches.cerema.fr/cartofriches/_w_aadfb322/_w_c48343f8/?bbox=-1.3307293068296,48.2137672084424,-1.2508601889804,48.2601019556485"
35315,22,22,Cartofriches,Cartofriches localise sur une carte interactive les friches du territoire de Saint-Sulpice-la-Forêt. Les données sont issues de bases nationales consolidées et complétées par des recensements réalisés par les acteurs locaux.,"https://cartofriches.cerema.fr/cartofriches/_w_aadfb322/_w_c48343f8/?bbox=-1.5995769613835,48.1953353421564,-1.5547036809378,48.2313956863720"
35189,2,2,Géoportail de l’urbanisme – page territoire,"La <q>&nbsp;page territoire&nbsp;</q> du Géoportail de l’urbanisme liste les documents d’urbanisme en vigueur et servitudes d’utilité publique qui s’imposent sur le territoire de Montgermont, et permet de les télécharger.",https://www.geoportail-urbanisme.gouv.fr/territoire/35189
35132,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à Hirel ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35120%20-%20Hirel&insee=35132
35250,17,17,Signal Logement – signalement,"Le service public Signal Logement vous permet de signaler un logement en mauvais état ou dégradé à l'administration compétente, afin que celle-ci puisse intervenir en vue de sa mise aux normes. Il vous sera demandé de remplir un formulaire en ligne et de fournir des photographies illustrant les problèmes que présente votre logement.",https://signal-logement.beta.gouv.fr/signalement-et-suivi/signalement/
35250,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à Saint-Armel ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35230%20-%20Saint-Armel&insee=35250
35210,24,25,Vigicrues – bulletin de vigilance crues,"Le bulletin de vigilance crues indique le niveau de vigilance maximum dans le territoire Vilaine-Côtiers Bretons, dont relève Pacé. Le cas échéant, il précise la chronologie et l'évolution des crues, informe de leurs conséquences possibles et fournit des conseils de comportement définis par les pouvoirs publics en fonction du danger susceptible de se produire.",https://www.vigicrues.gouv.fr/bulletin_local/8
35135,22,22,Cartofriches,Cartofriches localise sur une carte interactive les friches du territoire d'Irodouër. Les données sont issues de bases nationales consolidées et complétées par des recensements réalisés par les acteurs locaux.,"https://cartofriches.cerema.fr/cartofriches/_w_aadfb322/_w_c48343f8/?bbox=-1.9933308981814,48.2145476063128,-1.9061481268657,48.2721405595721"
35189,29,32,Observatoire.covoiturage.gouv.fr,"Découvrez sur le site de l'Observatoire national du covoiturage quotidien combien de trajets en covoiturage courte distance ont été réalisés au cours du dernier mois depuis ou vers Montgermont, ainsi que les caractéristiques de ces déplacements&nbsp;: nombre de passagers par véhicule, jours, horaires, origines, destinations... Notez que les chiffres présentés ne prennent en compte que les trajets organisés par l'intermédiaire de plateformes de covoiturage courte distance, qui ne représentent qu'une fraction des trajets covoiturés.",https://observatoire.covoiturage.gouv.fr/observatoire/territoire/?code=35189&type=com
35266,2,2,Géoportail de l’urbanisme – page territoire,"La <q>&nbsp;page territoire&nbsp;</q> du Géoportail de l’urbanisme liste les documents d’urbanisme en vigueur et servitudes d’utilité publique qui s’imposent sur le territoire de Saint-Erblon, et permet de les télécharger.",https://www.geoportail-urbanisme.gouv.fr/territoire/35266
35088,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à Corps-Nuds ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35150%20-%20Corps-Nuds&insee=35088
35079,19,19,DossierFacile,"DossierFacile aide les futurs locataires à constituer un dossier de location numérique de qualité. Les dossiers préparés via le site font l'objet d'une validation et sont labellisés par l'État, afin de rassurer les propriétaires sur leur contenu et maximiser les chances d'obtenir une visite et un logement. DossierFacile vous permet également de transmettre de manière sécurisée ces documents personnels aux propriétaires.",https://www.dossierfacile.logement.gouv.fr/?mtm_campaign=vosquestions_ecologie
35139,17,39,Signal Logement – informations bailleurs,"Si vous êtes propriétaire ou bailleur d'un logement non décent, vous ne pouvez plus mettre en location votre logement. Pour vous aider à faire face à cette situation et remédier aux désordres constatés, différents dispositifs d'accompagnement ou d'aides financières peuvent exister selon votre profil.",https://signal-logement.beta.gouv.fr/blog/quelles-aides-pour-faire-des-travaux-dans-mon-logement/
35131,17,17,Signal Logement – signalement,"Le service public Signal Logement vous permet de signaler un logement en mauvais état ou dégradé à l'administration compétente, afin que celle-ci puisse intervenir en vue de sa mise aux normes. Il vous sera demandé de remplir un formulaire en ligne et de fournir des photographies illustrant les problèmes que présente votre logement.",https://signal-logement.beta.gouv.fr/signalement-et-suivi/signalement/
35353,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à Vezin-le-Coquet ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35132%20-%20Vezin-le-Coquet&insee=35353
35139,35,41,APIC,"Le service APIC de Météo France vous indique en temps réel si des précipitations d'intensité exceptionnelle sont en cours à Laillé. Il se présente sous la forme d'une carte, sur laquelle les communes apparaissent en couleur uniquement lorsque des précipitations intenses (violet) ou très intenses (rose) sont détectées. Les préfectures, mairies, intercommunalités et opérateurs de réseaux peuvent demander à recevoir automatiquement des alertes APIC en cas d'épisode pluvieux intense sur leur territoire, afin de mettre en œuvre les mesures de prévention et de sécurité qui relèvent de leur compétence.",https://apic.meteofrance.fr/?mode=apic&area=fr&lat=47.967023003500000&lng=-1.713940651224080&zoom=12
35131,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à L'Hermitage ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35590%20-%20L%27Hermitage&insee=35131
35210,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de Pacé qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/48.14669/-1.77276
35266,22,22,Cartofriches,Cartofriches localise sur une carte interactive les friches du territoire de Saint-Erblon. Les données sont issues de bases nationales consolidées et complétées par des recensements réalisés par les acteurs locaux.,"https://cartofriches.cerema.fr/cartofriches/_w_aadfb322/_w_c48343f8/?bbox=-1.6825804643044,47.9978711316218,-1.6104820322575,48.0421453108424"
35170,29,32,Observatoire.covoiturage.gouv.fr,"Découvrez sur le site de l'Observatoire national du covoiturage quotidien combien de trajets en covoiturage courte distance ont été réalisés au cours du dernier mois depuis ou vers Mecé, ainsi que les caractéristiques de ces déplacements&nbsp;: nombre de passagers par véhicule, jours, horaires, origines, destinations... Notez que les chiffres présentés ne prennent en compte que les trajets organisés par l'intermédiaire de plateformes de covoiturage courte distance, qui ne représentent qu'une fraction des trajets covoiturés.",https://observatoire.covoiturage.gouv.fr/observatoire/territoire/?code=35170&type=com
35315,29,32,Observatoire.covoiturage.gouv.fr,"Découvrez sur le site de l'Observatoire national du covoiturage quotidien combien de trajets en covoiturage courte distance ont été réalisés au cours du dernier mois depuis ou vers Saint-Sulpice-la-Forêt, ainsi que les caractéristiques de ces déplacements&nbsp;: nombre de passagers par véhicule, jours, horaires, origines, destinations... Notez que les chiffres présentés ne prennent en compte que les trajets organisés par l'intermédiaire de plateformes de covoiturage courte distance, qui ne représentent qu'une fraction des trajets covoiturés.",https://observatoire.covoiturage.gouv.fr/observatoire/territoire/?code=35315&type=com
35135,2,2,Géoportail de l’urbanisme – page territoire,"La <q>&nbsp;page territoire&nbsp;</q> du Géoportail de l’urbanisme liste les documents d’urbanisme en vigueur et servitudes d’utilité publique qui s’imposent sur le territoire d'Irodouër, et permet de les télécharger.",https://www.geoportail-urbanisme.gouv.fr/territoire/35135
35206,48,57,Dynmark,"Sous réserve d'un nombre de ventes suffisant, le site Dynmark du Cerema permet de visualiser l'évolution depuis 2010 du prix de vente médian au m<sup>2</sup> pour un appartement ou une maison située à Noyal-Châtillon-sur-Seiche. En naviguant sur la page, vous pourrez consulter d'autres indicateurs de la dynamique du marché de l'immobilier à Noyal-Châtillon-sur-Seiche, comme le nombre de ventes ou, en sélectionnant l'analyse <q>&nbsp;Activité du marché&nbsp;</q>, la part de logements ayant fait l'objet d'une vente. Dynmark propose aussi des représentations cartographiques à l'échelle intercommunale et permet d'effectuer des comparaisons entre territoires.",https://dataviz.cerema.fr/dynmark/?perimetre=comm&codeinsee=35206
35066,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de Chartres-de-Bretagne qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/48.04090/-1.70721
35208,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie d'Orgères qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/47.99567/-1.66761
