id,siret,nom,commune,code_postal,code_insee,adresse,complement_adresse,longitude,latitude,telephone,courriel,site_web,description,source,date_maj,lien_source,horaires_accueil,accessibilite_lieu,reseaux_porteurs
cd35--1143,,Pays de Rennes emplois solidaires - Rennes,Rennes,35000,35238,15 Rue Martenot,,-1.671989,48.112416,+33299317505,renneses@aol.com,,"Pour lutter contre l'exclusion et le chômage, PRESOL a choisi la voie de l'initiative économique et de la création d'entreprise, grâce à un appui financier vers les créateurs d'emploi. Créé à l'initiative de personnes physiques et morales, PRESOL regroupe citoyens, élus, entreprises, mutuelles et associations locales autour des valeurs de solidarité et de citoyenneté afin de répondre au problème du chômage.
PRESOL intervient en faveur des demandeurs d'emploi porteurs d'un projet de création d'entreprise, des associations désireuses de créer des emplois stables, des structures d'insertion.
PRESOL intervient dans le cadre d' avances remboursables à taux zéro sans garantie pour constituer ou renforcer les apports personnels des créateurs d'entreprise.",cd35,2020-11-25,https://annuaire.ille-et-vilaine.fr/organisme/1143-pays-de-rennes-emplois-solidaires-rennes,Lundi au vendredi 9h-12h/14h-17h,,
cd35--3261,,Multi-accueil public - Tintinabulle - Chartres-de-Bretagne,Chartres-de-Bretagne,35131,35066,1 Rue Madame de Janzé,,-1.705859,48.042364,+33299413532,tintinabulle@ville-chartresdebretagne.fr,https://www.chartresdebretagne.fr/le_multiaccueil_municipal_tintinabulle.html,"Les établissements ou services « multi -accueil » associent différentes formules d’accueil : accueil à temps partiel, accueil ponctuel ou en urgence, ou crèche / halte-garderie et crèche familiales
L’objectif des multi-accueil est d’apporter la plus grande souplesse possible des solutions d’accueil qui sont proposées aux parents.
En permettant de combiner accueil collectif et accueil familial, ils répondent également à des besoins d’accueil à des horaires atypiques (fins de semaines, nuit). 
 
Tintinabulle est un lieu d'éveil et de socialisation qui assure une transition progressive entre le milieu familial et la vie en collectivité. 
La structure accueille chaque jour les petits de 2 mois et demi à 4 ans en garde /occasionnelle ou continue.
Capacité : 25 dont 10 places pour les gardes temporaires (régulières ou occasionnelles), 15 places pour les gardes continues (avec déjeuner) et une place d'urgence.
L'accueil se fait sans condition d'activité professionnelle des parents, sans condition de fréquentation minimale. Toutefois, pour les gardes continues, priorité est donnée aux parents quie travaillent.
La famille qui souhaite un temps d'accueil régulier peut bénéficier d'un contrat.
L'accueil des enfants, hors contrat, considéré comme mode de garde occasionnel, se fait en focntion des places disponibles.
 ",cd35,2020-06-16,https://annuaire.ille-et-vilaine.fr/organisme/3261-multi-accueil-public-tintinabulle-chartres-de-bretagne,"Du lundi au vendredi de 8h à 18h30 pour les gardes continues. Le lundi, mardi, jeudi, vendredi de 8h à 11h30 et de 13h30 à 18h30 pour les gardes occasionnelles.",,
cd35--533,,Maison de quartier  la Touche - Rennes,Rennes,35000,35238,6 Rue Cardinal Paul Gouyon,,-1.689015,48.117269,+33299544512,contact@mdqlatouche.com,https://www.mqlt.fr/," 
 
. Equipement de quartier qui propose des activités régulières :
1) multimédia : formation, libre-service, ateliers...
2) loisirs, culture, services : sorties, repas, locations de salles.
3) spécial enfants et jeunes : ludothéque, prêt de jeux surdimensionnés pour kermesses, fêtes, centre de loisirs, ateliers pour les bébés, activités pour les 9/13 ans : âge passerelle, accueil jeunes à partir de 10 ans, aide aux devoirs, vacances ados à partir de 10 ans.
4) points rencontres adultes : avec le club des seniors (tarot, pétanque, activités manuelles...) et l'espace-jeunes (billard, baby-foot, discussions, élaboration de projets...)
5) création loisirs : guitare, piano, chorale, couture.
6) mise en forme : gymnastique douce, renforcement musculaire,  sophrologie, yoga, salsa et rock'n' roll, danse africaine, Tai Chi Chuan, Qi Gong, yoga du rire, méditation pleine conscience, marche nordique.",cd35,2020-02-06,https://annuaire.ille-et-vilaine.fr/organisme/533-maison-de-quartier-la-touche-rennes,En période scolaire :  lundi : 14h/17h mardi-mercredi-jeudi : 9h/12h et 14h/19h vendredi : 9h/12h et 14h/17h samedi: 14h/18h de novembre à avril  Pendant les vacances scolaires:  lundi : 13h30/18h30 mardi-mercredi-jeudi : 9h/12h et 13h30/18h30 vendredi: 13,,
cd35--1476,,Action Logement  Bretagne  - Rennes,Rennes,35000,35238,5B Rue de Châtillon,CS 46537,-1.675478,48.10224,+33970800800,bretagne@actionlogement.fr,https://www.actionlogement.fr/,"Depuis plus de soixante-cinq ans, la vocation du groupe Action Logement, acteur de référence du logement social et intermédiaire en France, est de faciliter l’accès au logement pour favoriser l’emploi.
Action Logement gère paritairement la Participation des employeurs à l’effort de construction (PEEC), versée par les entreprises assujetties, dans le but de soutenir ses deux missions principales :
Accompagner les salariés dans leur mobilité résidentielle et professionnelle, par des services et des aides financières qui facilitent l’accès au logement et donc à l’emploi.
Construire et financer des logements sociaux et intermédiaires, prioritairement dans les zones tendues, en contribuant aux enjeux d’écohabitat, d’évolution de la société, et de mixité sociale.
Action Logement est également un financeur majeur de la politique publique de renouvellement urbain et de revitalisation des villes moyennes et des politiques locales de l’habitat.
En facilitant l’accès au logement pour les salariés, le Groupe soutient l’emploi et la performance des entreprises, et contribue au développement de l’attractivité économique et de l’équilibre social des territoires.
Une action guidée par des valeurs communes.
Le Groupe assure ses missions dans le respect de valeurs communes : la solidarité et l’utilité sociale, l’ouverture et la proximité, l’équité et la transparence, l’engagement et le service. Il conduit ses activités selon un engagement citoyen et une attitude solidaire, efficace et loyale, qui s’appuient sur une charte de déontologie, référentiel complétant le cadre légal de son environnement professionnel. Un comité de déontologie veille à son application et à son évolution.
L’utilité sociale est au cœur des missions d’Action Logement.
Elle est l’expression de ses engagements en faveur de l’intérêt général, pour améliorer l’accès au logement et la situation de l’habitat en France.
Le Groupe concentre ses efforts sur l’accompagnement des plus fragiles, les zones de tension urbaine et le centre des villes moyennes à redynamiser, pour apporter des réponses concrètes aux enjeux sociétaux.
Prestations proposées :
LOUER : 

L'offre de logement social
La colocation
Les logements temporaires 

 https://www.actionlogement.fr/content/louer
 L'AVANCE LOCA-PASS ® :

Financer un dépôt de garantie : 

https://www.actionlogement.fr/l-avance-loca-pass
LA GARANTIE VISALE :

Obtenir une garantie de paiement de loyers (parc privé) :

https://www.actionlogement.fr/la-garantie-visal
AIDE MOBILI-JEUNE: 

Alléger un loyer (pour les moins de 30 ans en contrat d'apprentissage ou de professionnalisation) :

https://www.actionlogement.fr/l-aide-mobili-jeune
CIL-PASS ASSISTANCE :

Surmonter des difficultés dans un parcours résidentiel :

https://www.actionlogement.fr/le-cil-pass-assistancer-0
DÉMÉNAGER :

Trouver un logement suite à un changement professionnel et géographique :
Le CIL-PASS MOBILITÉ
L'AIDE MOBILI-PASS

https://www.actionlogement.fr/le-cil-pass-mobilite
ACHETER :

Conseil en financement
Le prêt construction ou acquisition dans le neuf
Le prêt acquisition dans l'ancien sans travaux 

https://www.actionlogement.fr/content/acheter
FAIRE DES TRAVAUX : 

Amélioration et embellissement
Amélioration et performance énergétique
Agrandissement
Adaptation du logement des personnes handicapées 
Copropriété dégradée

https://www.actionlogement.fr/content/faire-des-travaux
Action Logement Services propose aussi des aides spécifiques aux salariés du secteur agricole, sous conditions.
Elles sont regroupées dans la rubrique ""fiches produits"".",cd35,2024-02-02,https://annuaire.ille-et-vilaine.fr/organisme/1476-action-logement-bretagne-rennes,Accueil téléphonique : Lundi au vendredi : 9h-18h Accueil physique : Lundi au vendredi : sur rendez-vous.,,
cd35--3260,,Multi-accueil privé - Les Frimousses - Chantepie,Chantepie,35135,35055,99 Avenue André Bonnin,,-1.616072,48.087205,+33230963505,frimousses@creche-attitude.fr,,"Les établissements ou services « multi -accueil » associent différentes formules d’accueil : accueil à temps partiel, accueil ponctuel ou en urgence, ou crèche / halte-garderie et crèche familiales
L’objectif des multi-accueil est d’apporter la plus grande souplesse possible des solutions d’accueil qui sont proposées aux parents.
En permettant de combiner accueil collectif et accueil familial, ils répondent également à des besoins d’accueil à des horaires atypiques (fins de semaines, nuit). 
 
Les Frimousses» est une crèche multi-accueil gérée par Crèche Attitude en Délégation de Service Public, confiée par la Commune de Chantepie.
Cet établissement vaste, coloré et lumineux est situé au centre de la ville. Les enfants cantepiens sont accueillis au sein de 3 unités d’âge - bébés, moyens et grands, accompagnés par des professionnelles de la petite enfance expérimentées et dynamiques .
Les activités pédagogiques diversifiées concourent à l’éveil et à l’épanouissement de chaque enfant à son rythme au sein de la crèche.De nombreux partenariats sont organisés avec la médiathèque, les écoles et autres acteurs de la Ville de Chantepie.
Les familles ont toute leur place dans la vie de la crèche et participent régulièrement aux ateliers et festivités avec leurs enfants.",cd35,2020-06-16,https://annuaire.ille-et-vilaine.fr/organisme/3260-multi-accueil-prive-les-frimousses-chantepie,Du lundi au vendredi : 07h00 - 19h00,,
cd35--3938,,Maison des Femmes Gisèle Halimi - CHU Rennes,Rennes,35200,35238,16 Boulevard de Bulgarie,CHU de Rennes - Hôpital Sud (Parvis de l'hôpital),-1.653382,48.083876,+33223067360,,,"Portée par le CHU de Rennes et l’Asfad, la Maison des femmes Gisèle Halimi a ouvert ses portes à Rennes le 23 novembre 2023, sur le site de l’hôpital Sud dans le quartier du Blosne. Lieu d’accueil, d’écoute et de soins pour toutes les femmes victimes de violences et leurs enfants, cette structure unique dans le Grand Ouest réunit professionnels de santé, du social et de la justice, en lien avec les associations et acteurs partenaires : Barreau de Rennes, CIDFF, SOS Victimes 35, planning familial 35. Ensemble, ils forment un guichet unique qui accompagne les femmes victimes de violences à travers un parcours facilité, global et sans rupture.
Les femmes qui franchissent la porte de la maison trouvent en un même lieu une écoute bienveillante, un accès à des soins, un accompagnement social et juridique et une réponse à différents besoins grâce à une équipe interdisciplinaire spécialisée dans la lutte contre les violences faites aux femmes dont l’activité s’articule en trois unités :
Unité - Centre de Santé sexuelle et d'interruptions volontaires de grossesse ( IVG)
Unité - Violences conjugales, sexuelles, dans les soins, inceste, harcèlement
Unité – mutilations sexuelles féminines
Elle offre également un ACCOMPAGNEMENT TRANSVERSAL :
Un accompagnement transversal fondé sur une démarche partenariale vient compléter ces trois parcours. Il prend la forme de groupes de paroles et d’ateliers thérapeutiques et de reconstruction de l’estime de soi : art-thérapie, sophrologie, théâtre, photographie, écriture, karaté et yoga à destination des femmes et de leurs enfants. Il permet également aux femmes d’être accompagnées dans leurs démarches.
Un accompagnement juridique par des avocates et des juristes spécialisées est prévu afin de les accompagner en matière de démarches judiciaires (dépôt de plainte notamment) à travers une coopération avec les services de police et de gendarmerie (groupe de défense des victimes des avocats du Barreau de Rennes, SOS Victimes 35, CIDFF 35), de connaissance de leurs droits et de soutien administratif. Par ailleurs, des conseillères en insertion professionnelle assureront des permanences pour favoriser la réinsertion professionnelle des usagères qui en ont besoin.
La localisation de la Maison des femmes sur le site de l'hôpital Sud offre aux femmes que la structure accompagne un accès direct aux soins dont elles ont besoin. Par ailleurs, la proximité immédiate de l'Unité d'accueil pédiatrique pour l'enfance en danger (UAPED) permet une prise en charge coordonnée des enfants qui le nécessitent, victimes directes ou collatérales de ces violences familiales.
Pensée comme un lieu thérapeutique et de ressources, la structure est dotée d’espaces de vie et de repos où les femmes accueillies auront, notamment, la possibilité d’y déposer leurs affaires, laver leur linge, préparer un repas ou encore accéder à des équipements multimédias.",cd35,2024-03-26,https://annuaire.ille-et-vilaine.fr/organisme/3938-maison-des-femmes-gisele-halimi-chu-rennes,"Du lundi au vendredi de 9 h à 17 h.  Accès :  - ligne A, arrêt Le Blosne - bus ligne 13, arrêt Hôpital Sud",,
cd35--3216,,Vitame - portage de repas - Rennes,Rennes,35000,35238,3 Rue de Robien,,-1.677842,48.115909,+33299831267,contact@vitame.fr,https://www.vitame.fr/portage-de-repas,"
""Moment de plaisir privilégié, le repas a une importance capitale dans le rythme de la journée. Vitame vous propose : 

Des repas livrés du lundi au vendredi, pour tous les jours de la semaine, 365 j/an
Des menus savoureux, sains et complets, élaborés par un chef et un diététicien
Des plats adaptés à votre régime et à votre mode de vie : mixés, moulinés, sans sel, diabétique…
Un large choix parmi plusieurs entrées, plats, garnitures, produits laitiers, desserts...
Les plats, livrés froids, se conservent au frais jusqu’à 3-5 jours après la livraison.

Formule très souple, aucun engagement dans la durée ! Et vous pouvez varier selon vos besoins : prendre un repas par semaine ou un repas tous les jours, varier d’une semaine à l’autre...
Une démarche en 3 étapes

Contact téléphonique, présentation des repas, du fonctionnement et des tarifs.
	 
Devis personnalisé sur demande, détaillé et gratuit vous sera alors proposé.
	 
Ensemble, nous mettons en place le service : dossier, plan d’aide financière, heure de passage, fréquence des livraisons et choix des menus.""

 
 
",cd35,2021-02-08,https://annuaire.ille-et-vilaine.fr/organisme/3216-vitame-portage-de-repas-rennes,,,
monenfant--391d5fe6-ce98-4d4c-8aa2-e8a00e171157,,MULTI-ACCUEIL MUNICIPAL ALAIN GERBAULT - RENNES,Rennes,35000,35238,26 Rue Alain Gerbault,,-1.668622,48.107381,+33223621830,dpe-gerbault@ville-rennes.fr,,"## Le gestionaire :

La Ville de Rennes gère 16 établissements d'accueil collectif et 1 établissement d'accueil familial. Leur gestion est assurée par la Direction Petite Enfance.

## L’équipe :

L'équipe est composée de 21,6 ETP :
- 1 ETP Responsable Puéricultrice,
- 1 ETP Educatrice de Jeunes Enfants Adjointe,
- 2 ETP d'Educatrice de Jeunes Enfants en unité,
- 10 ETP Auxiliaire Puéricultrice,
- 6 ETP APE,
- 1,5 ETP d'Assistante Technique,
- 0,1 ETP d'Assistante Administrative.",monenfant,2022-03-16,https://monenfant.fr/que-recherchez-vous/MULTI-ACCUEIL MUNICIPAL ALAIN GERBAULT - RENNES/EAJE/391d5fe6-ce98-4d4c-8aa2-e8a00e171157,Mo-Fr 07:30-18:30 open; Aug closed; Dec 25-Jan 1 closed,,['caf']
monenfant--63bcc662-1e7d-4200-b712-c14d6e5b2d4d,,MICRO-CRÈCHE LES CRÈCHES DE BRUZ CLOS HUBERT - BRUZ,Bruz,35170,35047,20 Square du Clos Hubert,,-1.76475,48.032507,+33223502055,contact@ressourcea.fr,https://ressourcea.eu/,"## L’équipe :

L'équipe est composée :
- d'une Educatrice de Jeunes Enfants directrice
- de quatre Accompagantes Educatives",monenfant,2024-09-17,https://monenfant.fr/que-recherchez-vous/MICRO-CRÈCHE LES CRÈCHES DE BRUZ CLOS HUBERT - BRUZ/EAJE/63bcc662-1e7d-4200-b712-c14d6e5b2d4d,Mo-Fr 07:30-19:00 open; Aug closed; Dec 25-Jan 1 closed,,['caf']
cd35--831,,Consultations protection maternelle et infantile - PMI  Thorigne-Fouillard - Couronne Rennaise Est,Thorigné-Fouillard,35235,35334,2 Avenue de Tizé,CDAS,-1.596473,48.131233,+33299022020,,,"La Protection Maternelle et Infantile :
Dans chaque Centre Départemental d'Action Sociale (CDAS), un médecin, une auxiliaire puéricultrice, des puéricultrices, une infirmière, une sage-femme assurent ce service.
Les consultations médicales sont effectuées par un médecin de PMI. Une puéricultrice dispense les conseils de puériculture et de diététique. Une sage-femme effectue des suivis de grossesse. 
Prenez rendez-vous en ligneLe CDAS couvre les communes suivantes :
Acigné, Brecé, Cesson-Sévigné, Chancé, Chantepie, Châteaugiron, Domloup, Nouvoitou, Noyal-sur-Vilaine, Piré-sur-Seiche, Saint-Armel, Saint-Aubin-du-Pavail, Servon-sur-Vilaine, Thorigné-Fouillard, Vern-sur-Seiche.
 ",cd35,2024-05-02,https://annuaire.ille-et-vilaine.fr/organisme/831-consultations-protection-maternelle-et-infantile-pmi-thorigne-fouillard-couronne-rennaise-est,Le lundi de 13h30 à 17h. Du mardi au jeudi de 9h à 12h30 et de 13h30 à 17h. Le vendredi de 9 heures à 12h30 et de 13h30 à 16h30.,,
cd35--3577,,"Association  "" Bienvenue ! ""  -  le Blosne -  Rennes",Rennes,35200,35238,7 Boulevard de Yougoslavie,,-1.658187,48.088455,+33789981019,,https://www.association-bienvenue.fr/page/2813782-rennes,"L'association ""Bienvenue !"" est une association loi 1901 créée en 2013 et dont la mission est d'accueillir et d'accompagner des personnes migrantes à Rennes et dans le bassin rennais.
Afin de remplir cette mission, l'association est composée :

d'accueillants disposant d'un espace à offrir. La durée de l'accueil est de un mois renouvelable deux fois. Chaque accueillant définit des modalités adaptées au rythme de sa maison (repas, moments de partage, absences...) et les conditions de l'accueil sont établies devant le médiateur.
d'accompagnateurs disposant de temps. Pour chaque personne ou famille accueillie, l'accompagnateur assure une présence amicale et une mise en relation avec des personnes ressources. Les accompagnateurs peuvent aider les personnes accueillies dans leurs démarches d'insertion sans se substituer aux travailleurs sociaux.
de médiateurs. Pour chaque situation d'accueil, il faut assurer une mise en relation. Le médiateur est témoin des conditions précisées pour l'accueil et il lui est fait appel en cas de dysfonctionnement.

L’orientation des personnes migrantes vers l’association est faite par les associations et mouvements partenaires, le téléphone de l'association et la permanence hebdomadaire au centre social ""Ty Blosne"".
L'association est pilotée par un Conseil d'Administration élu par ses membres. Il assure la visibilité du réseau et le lien avec les associations et mouvements partenaires ainsi qu'avec les institutions publiques.
L'association est ouverte à tous ceux qui souhaitent soutenir son action.
Adresse actuelle de l'association : 43 rue de la carrière, 35000 RENNES",cd35,2023-12-20,https://annuaire.ille-et-vilaine.fr/organisme/3577-association-bienvenue-le-blosne-rennes,"Horaires des permanences : Tous les jeudis, de 14h30 à 17h. Rendez-vous obligatoire au 07 89 98 10 19 Conditions sanitaires : 2 personnes maximum par entretien et masques",,
cd35--3026,,Centre Communal d’Action Sociale de Vern Sur Seiche - CCAS,Vern-sur-Seiche,35770,35352,22 Rue de Châteaubriant,,-1.601494,48.044569,+33299048210,ccas@vernsurseiche.fr,,"Le CCAS anime une action générale de prévention et de développement social dans la commune en liaison avec les institutions publiques et privées.

A ce titre, il développe différentes activités et missions légales obligatoires : participation, pré-instruction et avis du CCAS sur les dossiers d’aide sociale, domiciliation des personnes sans domicile stable si lien avec la commune, analyse des besoins…
 
Le CCAS développe également des actions facultatives directement orientées vers les populations concernées.
 
Le CCAS/CIAS se mobilise dans les principaux champs suivants :

- lutte contre l’exclusion (en particulier, aide alimentaire)
- services d’aide à domicile,
- prévention et animation pour les personnes âgées,
- gestion d’établissements d’hébergement pour personnes âgées,
- soutien au logement et à l’hébergement,
- petite enfance, enfance/jeunesse,
- soutien aux personnes en situation de handicap.",cd35,2020-07-01,https://annuaire.ille-et-vilaine.fr/organisme/3026-centre-communal-daction-sociale-de-vern-sur-seiche-ccas,Lundi au vendredi : 9h-12h et après-midi sur RDV,,['ccas-cias']
emplois-de-linclusion--97cf87a6-1a65-4d2c-828c-5c39e4d2b7fb,77568030900363,COALLIA,Rennes,35000,35238,22 Rue Bahon-Rault,ZI ST GREGOIRE,-1.683277,48.13179,,,,,emplois-de-linclusion,2024-08-19,https://emplois.inclusion.beta.gouv.fr/prescribers/8407/card,,,
monenfant--bfa67ed2-6ecf-4480-bb44-b08e384304ed,,MICRO-CRÈCHE GRAINES D'EVEIL - SARL CRÈCHE ATTITUDE ETOILE - GÉVEZÉ,Gévezé,35850,35120,8bis Rue de la Gare,,-1.791622,48.220617,+33272167335,grainesdeveil@creche-attitude.fr,,"## Le gestionaire :

La micro-crèche Graines d'Eveil située à Gévezé accueille chaque jour 10 enfants.
La crèche est actuellement engagée dans la démarche Ecolo Crèche.

## L’équipe :

4 éducateurs de jeunes enfants.",monenfant,2020-11-09,https://monenfant.fr/que-recherchez-vous/MICRO-CRÈCHE GRAINES D'EVEIL - SARL CRÈCHE ATTITUDE ETOILE - GÉVEZÉ/EAJE/bfa67ed2-6ecf-4480-bb44-b08e384304ed,Mo-Fr 07:30-18:30 open; Aug closed; Dec 25-Jan 1 closed,,['caf']
dora--603b6baa-5fb4-4527-b99b-db6b4a225265,18350908200024,GROUP RELATION EMPLOI FORMATION BRETAGNE — GREF BRETAGNE,Cesson-Sévigné,35510,35051,5 Rue de la Châtaigneraie,,-1.630316,48.119626,+33299547900,gref@gref-bretagne.com,https://www.gref-bretagne.com/,"Le GREF Bretagne est un **groupement d’intérêt public** (GIP) financé dans le cadre du contrat de plan État-Région. Sa gouvernance est composée de quatre collèges : **État, Conseil régional, Usagers et Partenaires sociaux**.

Il met à disposition des membres du groupement, ainsi que de l’ensemble des acteurs régionaux de la **relation emploi-formation**, un ensemble de ressources et de services adaptés à leurs besoins.

Ses actions s’articulent autour de trois axes majeurs :

- **Informer**, sur la formation professionnelle et l’emploi, les professionnels de l’emploi-formation et les territoires,

- **Observer** les relations formation-emploi et les parcours professionnels en s’appuyant sur des outils de diagnostic, de prospective et d’évaluation,

- **Animer** les réseaux pour développer la sensibilisation et la professionnalisation des acteurs.


<!-- -->",dora,2025-06-27,https://dora.inclusion.gouv.fr/structures/group-relation-emplo,"""Le GREF Bretagne n'accueille pas de public""",,
dora--d0496a23-ba7a-4f26-88aa-c217a2087ad1,21350278400019,COMMUNE DE SAINT GREGOIRE MAIRIE,Saint-Grégoire,35760,35278,Place de la Mairie,,-1.682328,48.153638,,,,,dora,2025-04-16,https://dora.inclusion.gouv.fr/structures/commune-de-saint-gre,,,"['aidants-connect', 'communes']"
dora--eda8f25c-be98-4701-89ca-630d1c7395f9,22350001800708,CDAS VILLEJEAN SAINT MARTIN (DEPARTEMENT D ILLE ET VILAINE),Rennes,35000,35238,42 CRS PRESIDENT JF KENNEDY,,-1.711261,48.121499,,,,,dora,2025-12-22,https://dora.inclusion.gouv.fr/structures/cdas-villejean-saint,,,
dora--ea49b589-ebb9-4877-b38b-5d83a0e3c988,33096369500029,CLUB DES CREATEURS ET REPRENEURS D'ENTREPRISES D'ILLE ET VILAINE,Rennes,35000,35238,2 Avenue de la Préfecture,,-1.693035,48.12709,,club@ccre35.bzh,https://www.ccre35.bzh/page/834545-le-club,,dora,2025-06-13,https://dora.inclusion.gouv.fr/structures/club-des-createurs-e,,,
emplois-de-linclusion--2003d5f0-db3e-4596-b6a6-cfd31d5cb006,33133990300048,Chantier d'insertion de l'association L'étape,Mordelles,35310,35196,9bis Rue de la Croix Ignon,ASSOCIATION L'ETAPE,-1.831539,48.082722,+33671828812,ctouffet.etape@gmail.com,,Entretien espaces verts,emplois-de-linclusion,2026-05-15,https://emplois.inclusion.beta.gouv.fr/company/7439/card,,,['aci']
emplois-de-linclusion--19368475-d083-45d8-999c-1a08adc1b8ae,40002917900043,DECLIC,Romillé,35850,35245,7 Rue des Trois Evêchés,,-1.890425,48.216077,+33982468877,msimonin.asso.declic@gmail.com,https://associationdeclic.wixsite.com/association-declic,,emplois-de-linclusion,2021-08-18,,,,
mediation-numerique--Coop-numérique_051ce7e7-2208-4e02-bc71-aa2e53f61dcc,77774992000024,LE GRAND CORDEL MAISON DES JEUNES ET DE LA CULTURE,Rennes,35700,35238,18 Rue des Plantes,,-1.648248,48.122198,,,,,mediation-numerique,2026-06-02,https://cartographie.societenumerique.gouv.fr/cartographie/Coop-numérique_051ce7e7-2208-4e02-bc71-aa2e53f61dcc/details,,,['conseillers-numeriques']
carif-oref--06_13306P,91347227000028,BREIZH'APP CONSEIL ET FORMATION,Chantepie,35135,35055,1 Allée des Marchées,,-1.61146,48.083543,+33642966475,vboutinon@gmail.com,,,carif-oref,2026-05-29,https://www.intercariforef.org/formations/breizh-app-conseil-et-formation/organisme-06_13306P.html,,,
cd35--906,,"Fonds paritaire interprofessionnel "" ""  Gestion du Congé Individuel de Formation  ( FONGECIF Bretagne ) - Rennes",Rennes,35000,35238,1A Allée Ermengarde d'Anjou,,-1.714713,48.113005,+33299297248,fongecif@fongecif-bretagne.org,https://www.fongecif-bretagne.org/,"FONGECIF BRETAGNE est un organisme paritaire, régional et interprofessionnel qui s'adresse aux salariés du secteur privé (sauf pour quelques secteurs qui gèrent directement leur CIF et la fonction publique reste  hors de ce dispositif).
Le Fongecif informe, conseille et finance les projets d'évolution professionnelle: bilan de compétence, VAE, création d'entreprise, projet professionnel etc.
 Depuis le 1er janvier 2015, le Fongecif Bretagne assure sa mission de Conseil en évolution professionnelle (CEP). Le Fongecif est l'un des opérateurs du CEP au même titre que Pôle emploi, Cap emploi, l'APEC, les Missions locales. Le Fongecif Bretagne est membre du Service Public Régional de l'Orientation (SPRO).



   


",cd35,2020-02-05,https://annuaire.ille-et-vilaine.fr/organisme/906-fonds-paritaire-interprofessionnel-gestion-du-conge-individuel-de-formation-fongecif-bretagne-rennes," du lundi au jeudi de 8h30-12h30 / 13h45-17h30 , vendredi 8h30- 12h30. ",,
cd35--3309,,Halte-garderie publique - Un Six Font / CIAS - Chavagné,Chavagne,35310,35076,Rue de la Croix Verte,,-1.789721,48.055441,+33290023685,petitenfance@cias-ouest-rennes.fr,https://www.cias-ouest-rennes.fr/pole/petite-enfance/jardins-denfants,"L’accueil collectif occasionnel (ou halte-garderie) s’adresse à des enfants de moins de six ans.
Il est généralement de courte durée.
Il est souple et permet de répondre à des besoins ponctuels d’accueil.
Accueille les enfants âgés de 15 mois à 4 ans.
Capacité d'accueil : 16 places
 ",cd35,2020-06-22,https://annuaire.ille-et-vilaine.fr/organisme/3309-halte-garderie-publique-un-six-font-cias-chavagne,Horaires d'ouverture : mardi et vendredi de 9h15 à 12h15.  ,,
cd35--3297,,Multi-accueil associatif - Enfant'aisy - Saint-Jacques-de-la-Lande,Saint-Jacques-de-la-Lande,35136,35281,2 Rue Nicéphore Niepce,,-1.706687,48.092706,+33299011002,contact@parenbouge.fr,https://parenbouge.fr/,"Les établissements ou services « multi -accueil » associent différentes formules d’accueil : accueil à temps partiel, accueil ponctuel ou en urgence, ou crèche / halte-garderie et crèche familiales
L’objectif des multi-accueil est d’apporter la plus grande souplesse possible des solutions d’accueil qui sont proposées aux parents.
En permettant de combiner accueil collectif et accueil familial, ils répondent également à des besoins d’accueil à des horaires atypiques (fins de semaines, nuit). 
 
Située dans le quartier d'affaires Dominos à La Courrouze, la crèche Enfant'aisy est gérée par l'association Parenbouge. Elle accueille des enfants de tous les horizons.
Un accueil professionnel pour 42 places de 0 à 4 ans, avec 5 places pour enfants en situation de handicap.
 ",cd35,2020-06-18,https://annuaire.ille-et-vilaine.fr/organisme/3297-multi-accueil-associatif-enfantaisy-saint-jacques-de-la-lande,Ouvert du lundi au vendredi de 7h à 19h30.,,
