Identifiant,URL,Titre,Description,Description longue,Détail des conditions,Mots clés,Dernière mise à jour,Résumé horaires,Première date - Début,Première date - Fin,Dernière date - Début,Dernière date - Fin,Code d'accessibilité,Accessibilité,Identifiant du lieu,Coordonnées géographiques,Nom du lieu,Adresse,Arrondissement,Code INSEE,Code postal,Ville,Région,Département,Pays,Site web du lieu,Liens du lieu,Tags du lieu,Description du lieu,Accès / Itinéraire,Lien d'accès en ligne,Age minimum,Age maximum,Agenda d'origine (titre),Agenda d'origine (uid),Catégorie,Nom du pays
45614561,https://openagenda.com/jep/events/visite-accompagnee-de-lexposition-invisibles-968688,Visite accompagnée de l'exposition Invisibles,Venez suivre les courtes visites thématiques des expositions en cours.,"Peter Brady, l’homme invisible, incarne une figure ambivalente : victime d’une expérience scientifique, il découvre dans sa condition d’invisibilité une nouvelle manière d’agir et d’exister en marge, en échappant aux regards dominants.<br>À partir de cette figure fictionnelle, l’exposition puise dans les collections du Frac Bretagne pour interroger les formes contemporaines d’invisibilisation — sociales, raciales, politiques ou encore écologiques — et les stratégies qui permettent d’exister autrement, dans les interstices du visible.","Durée de la visite : 30 min  
Gratuit, réservations sur place, dans la limite des places disponibles",exposition;visite;frac;art contemporain,2025-09-08T09:18:46+02:00,20 et 21 septembre,2025-09-20T14:00:00+02:00,2025-09-20T14:30:00+02:00,2025-09-21T18:00:00+02:00,2025-09-21T18:30:00+02:00,mi;ii;pi;hi,"handicap moteur,handicap intellectuel,handicap psychique,handicap auditif",10845079,"48.130701, -1.695711",FRAC Bretagne,"19 avenue André Mussat, 35000 Rennes, France",Villejean - Beauregard,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,http://www.fracbretagne.fr,,,"Premier né des Fonds régionaux d’art contemporain, le Frac Bretagne a été créé en 1981 à l’initiative du ministère de la Culture et de la Région Bretagne. Il a pour objectifs de soutenir et promouvoir la création contemporaine, lui permettre d’être présente sur l’ensemble du territoire régional et sensibiliser les publics les plus divers à l’art d’aujourd’hui. Sa mission principale est de constituer une collection d’art contemporain, dont il assure la diffusion à l’échelle régionale, nationale et internationale. La collection du Frac Bretagne est l’une des plus riches au plan national : en 2016, elle compte plus de 5 000 œuvres de plus de 600 artistes. Depuis l’origine, elle se construit avec une double volonté de cohérence et d’ouverture par la recherche d’un équilibre entre les générations – des artistes confirmés aux créateurs émergents, ainsi qu’entre les différentes scènes, locales, régionales, et internationales. Parmi les orientations de la collection, l’abstraction et les relations de l’art et du paysage tiennent une place majeure. Les artistes face à l’histoire, les différents régimes de l’image dans la création contemporaine, sont également des axes forts, de même que la volonté de constituer des ensembles monographiques conséquents, tels ceux de Iain Baxter, Raymond Hains, Gabriele Di Matteo, Tania Mouraud, Aurelie Nemours, Vera Molnar, Yvan Salomone, Malick Sidibé, Yves Trémorin, Jacques Villeglé, Didier Vermeiren. Le Frac Bretagne bénéficie en outre d’importants dépôts, notamment celui de l’oeuvre de Gilles Mahé. En 2012, le Frac Bretagne s’est installé à Rennes, dans un bâtiment signé Odile Decq doté d’espaces d’exposition, de médiation, de documentation et de conservation.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
55665429,https://openagenda.com/jep/events/performance-de-tarek-lakhrissi,Performance de Tarek Lakhrissi,Dans le cadre de la résidence croisée avec la Maison de la Poésie.,"Dans le cadre de la résidence croisée avec la <a href=""https://maiporennes.fr/"">Maison de la Poésie.</a><br>Une conférence performance mêlant poésie, mysticismes et réflexions, à partir d’une œuvre de Mohamed Bourouissa présentée dans l’exposition Invisibles, des œuvres de l’artiste et de sources d’inspirations pop.<br><strong>Tarek Lakhrissi</strong> (né en 1992 à Châtellerault, vit et travaille à Paris) est un artiste français dont la pratique transdisciplinaire s’étend à la vidéo, l’installation, la performance, la poésie et, plus récemment, le dessin. Nourri par la littérature et la culture visuelle populaire, son travail explore les relations entre langage, désir, altérité et pouvoir à travers une approche symbolique et affective. Sa pratique récente du dessin donne forme à une poétique visuelle traversée par des récits spéculatifs et des imaginaires collectifs.","Durée : 30 minutes 
Gratuit, sans réservation, dans la limite des places disponibles",,2025-09-12T09:28:45+02:00,"Samedi 20 septembre, 17h00",2025-09-20T17:00:00+02:00,2025-09-20T17:30:00+02:00,2025-09-20T17:00:00+02:00,2025-09-20T17:30:00+02:00,mi,handicap moteur,10845079,"48.130701, -1.695711",FRAC Bretagne,"19 avenue André Mussat, 35000 Rennes, France",Villejean - Beauregard,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,http://www.fracbretagne.fr,,,"Premier né des Fonds régionaux d’art contemporain, le Frac Bretagne a été créé en 1981 à l’initiative du ministère de la Culture et de la Région Bretagne. Il a pour objectifs de soutenir et promouvoir la création contemporaine, lui permettre d’être présente sur l’ensemble du territoire régional et sensibiliser les publics les plus divers à l’art d’aujourd’hui. Sa mission principale est de constituer une collection d’art contemporain, dont il assure la diffusion à l’échelle régionale, nationale et internationale. La collection du Frac Bretagne est l’une des plus riches au plan national : en 2016, elle compte plus de 5 000 œuvres de plus de 600 artistes. Depuis l’origine, elle se construit avec une double volonté de cohérence et d’ouverture par la recherche d’un équilibre entre les générations – des artistes confirmés aux créateurs émergents, ainsi qu’entre les différentes scènes, locales, régionales, et internationales. Parmi les orientations de la collection, l’abstraction et les relations de l’art et du paysage tiennent une place majeure. Les artistes face à l’histoire, les différents régimes de l’image dans la création contemporaine, sont également des axes forts, de même que la volonté de constituer des ensembles monographiques conséquents, tels ceux de Iain Baxter, Raymond Hains, Gabriele Di Matteo, Tania Mouraud, Aurelie Nemours, Vera Molnar, Yvan Salomone, Malick Sidibé, Yves Trémorin, Jacques Villeglé, Didier Vermeiren. Le Frac Bretagne bénéficie en outre d’importants dépôts, notamment celui de l’oeuvre de Gilles Mahé. En 2012, le Frac Bretagne s’est installé à Rennes, dans un bâtiment signé Odile Decq doté d’espaces d’exposition, de médiation, de documentation et de conservation.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
11358124,https://openagenda.com/jep/events/charles-tillon-la-revolte-des-sardinieres-477032,"Charles Tillon, la révolte des sardinières","Charles Tillon peint en 1926 son fameux tableau - La révolte des Sardinières.- Son petit-fils, Fabien Tillon nous raconte son grand-père.","En 1924, Charles Tillon (1897-1993), membre du Parti Communiste Français et jeune militant syndical, s'engage auprès des sardinières. Il organise le comité de grève. Après le conflit de Douarnenez, il mobilise des ouvrières d'autres ports bigoudens. Il immortalise alors, en 1926, une marche des sardinières à Lesconil.<br><em>Dans le cadre des Journées européennes du Matrimoine et du Patrimoine.</em>",gratuit,jemp,2025-09-19T01:07:50+02:00,"Samedi 20 septembre, 17h00",2025-09-20T17:00:00+02:00,2025-09-20T17:40:00+02:00,2025-09-20T17:00:00+02:00,2025-09-20T17:40:00+02:00,mi,handicap moteur,31093505,"48.105313, -1.674877",Les champs Libres,"10 Cours des Alliés, 35000 Rennes, France",Centre,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,https://leschampslibres.fr,https://www.facebook.com/museebretagne/;https://twitter.com/museedebretagne;https://www.instagram.com/museedebretagne/;https://www.musee-bretagne.fr/expositions-et-evenements/evenements/journees-europeennes-du-patrimoine/,Musée de France,"Le musée de Bretagne conserve des collections très diverses, qui ont comme point commun l'évocation de l'histoire de la Bretagne. Cette histoire doit s'entendre dans un sens très large, la grande histoire (événements, batailles, hommes politiques...) côtoie en permanence la petite histoire, qui évoque davantage le quotidien. Chaque domaine des collections émane et découle très directement de l'évolution du musée lui-même, selon les époques, et suivant les choix des responsables successifs, l'orientation donnée aux acquisitions a pu varier sensiblement. Toutefois, depuis la parution du premier catalogue associant dans son titre les deux termes ""archéologie"" et ""ethnographie"" (1909), la politique d'enrichissement des collections s'est fondée et développée autour de ces deux axes.","Métro stations Gares, Charles de Gaulle Bus arrêts Charles de Gaulle, Gares, Liberté",,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
25366484,https://openagenda.com/jep/events/1924-la-greve-des-sardinieres-8512059,"1924, la grève des sardinières","Fanny Bugnon, maîtresse de conférence, raconte la grande grève qui débute le 20 novembre 1924 dans les conserveries de sardines de Douarnenez.","Après un retour sur l'expansion de Douarnenez et de ses usines de conserveries au début du 20e siècle et la pénibilité qui caractérise le travail des sardinières, vous plongerez dans l'histoire de cette grève, si particulière, avec ses rebondissements et ses protagonistes.<br><em>Dans le cadre des Journées européennes du Matrimoine et du Patrimoine.</em>",gratuit,jemp,2025-09-19T19:49:46+02:00,"Dimanche 21 septembre, 17h30",2025-09-21T17:30:00+02:00,2025-09-21T18:15:00+02:00,2025-09-21T17:30:00+02:00,2025-09-21T18:15:00+02:00,mi,handicap moteur,75336838,"48.105118, -1.674703",Musée de Bretagne,"10, cours des Alliés, 35000, Rennes",,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,http://www.musee-bretagne.fr/,https://www.facebook.com/museeBZH/;https://twitter.com/museedebretagne,"Musée de France;Lieu de culture, spectacles, sports et loisirs",,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
8838676,https://openagenda.com/jep/events/visita-a-la-antigua-prision-jacques-cartier-7114420,Visite de l'ancienne prison Jacques-Cartier,L'ancienne prison Jacques-Cartier ouvre à nouveau ses portes.,L'ancienne prison Jacques-Cartier ouvre à nouveau ses portes.<br>Expositions et animations gratuites.,,,2025-09-03T17:38:25+02:00,20 et 21 septembre,2025-09-20T13:00:00+02:00,2025-09-20T18:00:00+02:00,2025-09-21T13:00:00+02:00,2025-09-21T18:00:00+02:00,mi,handicap moteur,88338477,"48.096878, -1.683746",Ancienne prison Jacques Cartier - Rennes,"56 boulevard Jacques Cartier, 35032, Rennes",Sud-Gare,35238,35032,Rennes,Bretagne,Ille-et-Vilaine,FR,https://tourisme-rennes.com,,Villes et Pays d'art et d'histoire;Édifice commémoratif;Architecture civile publique,Maison d'arrêt de Rennes - Ancienne prison des hommes édifiée à Rennes en 1898,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
57161684,https://openagenda.com/jep/events/decouvrez-le-nouveau-site-du-musee-a-maurepas,Découvrez le nouveau site du musée à Maurepas,"A l'occasion des derniers jours de l'exposition Fantaisies au Musée des beaux-arts – Maurepas, venez découvrir le Musée et son architecture.","A l'occasion des derniers jours de l'exposition Fantaisies au Musée des beaux-arts – Maurepas, venez découvrir le Musée et son architecture.<br>Au programme :<br>- En continu : découverte de jeux en autonomie<br>- 15h30 : Visite Architecture et matériaux<br>- 17h : Visite découverte de l'exposition Fantaisies",,,2025-09-04T21:34:45+02:00,20 et 21 septembre,2025-09-20T14:00:00+02:00,2025-09-20T18:00:00+02:00,2025-09-21T14:00:00+02:00,2025-09-21T18:00:00+02:00,mi,handicap moteur,90687619,"48.126003, -1.665814",Musée des beaux-arts de Rennes-Maurepas,Boulevard Emmanuel Mounier 35064 Rennes,Maurepas - Patton,35238,35064,Rennes,Bretagne,Ille-et-Vilaine,FR,,,Villes et Pays d'art et d'histoire;Architecture civile publique,,Station de métro Gros-Chêne,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
86616642,https://openagenda.com/jep/events/visite-guidee-de-le-rheu,Visite guidée / Le Rheu,"Antérieure au 13e siècle, la paroisse du Rheu s’est développée autour de son église qui conserve un chœur du 15e siècle.","Antérieure au 13e siècle, la paroisse du Rheu s’est développée autour de son église qui conserve un chœur du 15e siècle.<br>La mairie voisine (19e siècle) et le bâti en terre plus ancien forment un ensemble intégré dans l’urbanisme des années 50 de Gaston Bardet.",,,2025-09-04T21:38:19+02:00,"Samedi 20 septembre, 14h30",2025-09-20T14:30:00+02:00,2025-09-20T16:30:00+02:00,2025-09-20T14:30:00+02:00,2025-09-20T16:30:00+02:00,,,68152755,"48.097072, -1.780402",JEP 2025 - Le Rheu,35650 Le Rheu,,35240,35650,Le Rheu,Bretagne,Ille-et-Vilaine,FR,https://www.lerheu.fr/,,Villes et Pays d'art et d'histoire;Architecture civile publique;Urbanisme et espaces aménagés;Édifice religieux,,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
96917351,https://openagenda.com/jep/events/presentation-vente-et-dedidace-de-louvrage-la-fabrique-dun-musee,"Présentation, vente et dédidace de l’ouvrage « La fabrique d’un musée »","Présentation, vente et décidace de l’ouvrage ""La fabrique d’un musée"" en présence de la photographe Candice Hazouard qui a suivi et documenté le chantier de la création de ce nouveau musée des à  de…","Présentation, vente et décidace de l’ouvrage ""La fabrique d’un musée"" en présence de la photographe Candice Hazouard qui a suivi et documenté le chantier de la création de ce nouveau musée des beaux-arts à Rennes.<br><em>Elle sera présente de 14h30 à 17h.</em>",,,2025-09-08T18:35:56+02:00,"Dimanche 21 septembre, 14h30",2025-09-21T14:30:00+02:00,2025-09-21T17:00:00+02:00,2025-09-21T14:30:00+02:00,2025-09-21T17:00:00+02:00,mi,handicap moteur,90687619,"48.126003, -1.665814",Musée des beaux-arts de Rennes-Maurepas,Boulevard Emmanuel Mounier 35064 Rennes,Maurepas - Patton,35238,35064,Rennes,Bretagne,Ille-et-Vilaine,FR,,,Villes et Pays d'art et d'histoire;Architecture civile publique,,Station de métro Gros-Chêne,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
30990334,https://openagenda.com/jep/events/chiffre-decryptez-devinez-defendez-entrez-dans-le-jeu-du-secret,"Chiffré / Décryptez, devinez, défendez","Cette année le musée des Transmissions vous invite à explorer le thème ""CHIFFRÉ"" avec un programme interactif et captivant : ""Décryptez, devinez, défendez : entrez dans le jeu du secret"". Plongez du …","À l’occasion des Journées Européennes du Patrimoine, le Musée des Transmissions vous invite à plonger dans l’univers du secret, du code et de la défense à travers un programme riche et varié. Tout au long du week-end, retrouvez les visites guidées “Au cœur du chiffrement” organisées toutes les deux heures dès 10h, et laissez-vous surprendre par l’enquête participative “Déjouez l’intrigue”, un jeu à réaliser seul ou en équipe grâce au livret disponible à l’accueil (idéal dès 12 ans, environ 30 minutes). Les plus téméraires pourront tester l’escape room sous tente militaire : parviendrez-vous à vous échapper en moins de 30 minutes ? (prévu pour 4 à 5 joueurs, à partir de 12 ans, durée totale 40 minutes). 
 Le programme se poursuit avec la Crypto Fresque, une œuvre codée éphémère où chacun peut écrire son message secret et tenter de déchiffrer ceux des autres visiteurs. À l’extérieur, une exposition de véhicules militaires (Griffon et station Astride) ainsi qu’un espace d’essayage d’uniformes vous attendent pour une immersion grandeur nature. Temps fort du week-end : la table ronde “Cybersécurité : Menace ou fatalité ?” aura lieu le dimanche 21 septembre à 14h30 dans l’amphithéâtre (à gauche après l’accueil). 
 Un food truck sera présent jusqu’à 16h pour vos pauses gourmandes, et vous pourrez également découvrir en exclusivité notre nouvelle boutique .",parking gratuit,,2025-09-11T09:40:15+02:00,20 et 21 septembre,2025-09-20T10:00:00+02:00,2025-09-20T18:00:00+02:00,2025-09-21T10:00:00+02:00,2025-09-21T18:00:00+02:00,,,99798460,"48.120438, -1.624003",Espace Ferrié - Musée des transmissions,"6 avenue de la Boulais, 35510 Cesson-Sévigné",,35051,35510,Cesson-Sévigné,Bretagne,Ille-et-Vilaine,FR,http://www.espaceferrie.fr,,"Édifice industriel, scientifique et technique;Urbanisme et espaces aménagés",Musée dédié aux Télécoms. L'Espace Ferrié montre de façon ludique et interactive l'évolution historique et technologique des moyens de communication civils et militaires.,Accès métro ou bus : Métro - Ligne B puis 10 mn de marche  / Ligne de bus : Numéro C4 - Arrêt Becquerel ou Atalante puis 5 - 10mn de marche environ suivant l'arrêt,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
32209412,https://openagenda.com/jep/events/animation-tournez-les-pages-decouverte-de-livres-dartistes-pour-enfants,"Animation Tournez les pages, découverte de livres d’artistes pour enfants",découverte de livres d’artistes pour enfants,Venez découvrir quelques livres et albums jeunesse réalisés par des artistes.,dès 6 ans,livre;enfants;enfant;jeunesse;jemp;jep;frac;art;art contemporain;animation,2025-09-12T09:28:39+02:00,20 et 21 septembre,2025-09-20T14:30:00+02:00,2025-09-20T16:00:00+02:00,2025-09-21T14:30:00+02:00,2025-09-21T16:00:00+02:00,mi,handicap moteur,10845079,"48.130701, -1.695711",FRAC Bretagne,"19 avenue André Mussat, 35000 Rennes, France",Villejean - Beauregard,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,http://www.fracbretagne.fr,,,"Premier né des Fonds régionaux d’art contemporain, le Frac Bretagne a été créé en 1981 à l’initiative du ministère de la Culture et de la Région Bretagne. Il a pour objectifs de soutenir et promouvoir la création contemporaine, lui permettre d’être présente sur l’ensemble du territoire régional et sensibiliser les publics les plus divers à l’art d’aujourd’hui. Sa mission principale est de constituer une collection d’art contemporain, dont il assure la diffusion à l’échelle régionale, nationale et internationale. La collection du Frac Bretagne est l’une des plus riches au plan national : en 2016, elle compte plus de 5 000 œuvres de plus de 600 artistes. Depuis l’origine, elle se construit avec une double volonté de cohérence et d’ouverture par la recherche d’un équilibre entre les générations – des artistes confirmés aux créateurs émergents, ainsi qu’entre les différentes scènes, locales, régionales, et internationales. Parmi les orientations de la collection, l’abstraction et les relations de l’art et du paysage tiennent une place majeure. Les artistes face à l’histoire, les différents régimes de l’image dans la création contemporaine, sont également des axes forts, de même que la volonté de constituer des ensembles monographiques conséquents, tels ceux de Iain Baxter, Raymond Hains, Gabriele Di Matteo, Tania Mouraud, Aurelie Nemours, Vera Molnar, Yvan Salomone, Malick Sidibé, Yves Trémorin, Jacques Villeglé, Didier Vermeiren. Le Frac Bretagne bénéficie en outre d’importants dépôts, notamment celui de l’oeuvre de Gilles Mahé. En 2012, le Frac Bretagne s’est installé à Rennes, dans un bâtiment signé Odile Decq doté d’espaces d’exposition, de médiation, de documentation et de conservation.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
90260663,https://openagenda.com/jep/events/visites-les-mini-potes-du-frac-a-la-recherche-de-fracula,Visites Les Mini-Potes du Frac – À la recherche de Fracula,"Les enfants partent à la recherche de Fracula, la mystérieuse vampire et « propriétaire » des lieux.","Les enfants partent à la recherche de Fracula, la mystérieuse vampire et « propriétaire » des lieux.<br>Sous forme d’un jeu de piste, la visite est rythmée par des indices disséminés dans les différents espaces du bâtiment. Chaque indice mène à un nouvel endroit et dévoile peu à peu l’organisation des lieux.","Durée de la visite : 45 min  
Gratuit, réservations sur place, dans la limite des places disponibles",,2025-09-12T09:28:42+02:00,20 et 21 septembre,2025-09-20T15:00:00+02:00,2025-09-20T15:45:00+02:00,2025-09-21T17:30:00+02:00,2025-09-21T18:15:00+02:00,mi;ii;pi;hi,"handicap moteur,handicap intellectuel,handicap psychique,handicap auditif",10845079,"48.130701, -1.695711",FRAC Bretagne,"19 avenue André Mussat, 35000 Rennes, France",Villejean - Beauregard,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,http://www.fracbretagne.fr,,,"Premier né des Fonds régionaux d’art contemporain, le Frac Bretagne a été créé en 1981 à l’initiative du ministère de la Culture et de la Région Bretagne. Il a pour objectifs de soutenir et promouvoir la création contemporaine, lui permettre d’être présente sur l’ensemble du territoire régional et sensibiliser les publics les plus divers à l’art d’aujourd’hui. Sa mission principale est de constituer une collection d’art contemporain, dont il assure la diffusion à l’échelle régionale, nationale et internationale. La collection du Frac Bretagne est l’une des plus riches au plan national : en 2016, elle compte plus de 5 000 œuvres de plus de 600 artistes. Depuis l’origine, elle se construit avec une double volonté de cohérence et d’ouverture par la recherche d’un équilibre entre les générations – des artistes confirmés aux créateurs émergents, ainsi qu’entre les différentes scènes, locales, régionales, et internationales. Parmi les orientations de la collection, l’abstraction et les relations de l’art et du paysage tiennent une place majeure. Les artistes face à l’histoire, les différents régimes de l’image dans la création contemporaine, sont également des axes forts, de même que la volonté de constituer des ensembles monographiques conséquents, tels ceux de Iain Baxter, Raymond Hains, Gabriele Di Matteo, Tania Mouraud, Aurelie Nemours, Vera Molnar, Yvan Salomone, Malick Sidibé, Yves Trémorin, Jacques Villeglé, Didier Vermeiren. Le Frac Bretagne bénéficie en outre d’importants dépôts, notamment celui de l’oeuvre de Gilles Mahé. En 2012, le Frac Bretagne s’est installé à Rennes, dans un bâtiment signé Odile Decq doté d’espaces d’exposition, de médiation, de documentation et de conservation.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
83060454,https://openagenda.com/jep/events/jemp-visites-des-oeuvres-du-campus-villejean,JEMP - Visites des œuvres du campus Villejean,"Visites commentées des œuvres du campus Villejean par une étudiante et un étudiant du master Médiation du Patrimoine, de l’Histoire et des Territoires","<strong>Les œuvres du campus Villejean</strong><br>Dans le cadre des Journées Européennes du Matrimoine et du Patrimoine<br>Créées en 1984 par le ministère de la Culture, les Journées européennes du Patrimoine ont pour objectif de montrer au plus grand nombre la richesse extraordinaire de notre patrimoine au travers de rendez-vous inédits, de visites insolites, et d’ouvertures exceptionnelles.<br>Cette édition 2025 mettra à l’honneur le « Patrimoine architectural », invitant à poser un regard renouvelé sur les formes, les matériaux et les histoires qui façonnent nos lieux de vie.<br>À cette occasion, le service culturel et le master Médiation du Patrimoine, de l’Histoire et des Territoires (MPHT) ont conçu « Avez-vous déjà vu l'art à Rennes 2 ? », un circuit commenté des œuvres d’art visibles sur le campus Villejean.<br>Laissez-vous guider par l'étudiante Lisa Loizeau et l'étudiant Madeg Briand, qui assureront les temps de médiation.","Programme des visites :
Vendredi 19 septembre : 13h à 13h45 (réservée à la communauté universitaire).
Samedi 20 septembre : 14h à 15h (tous publics).
Dimanche 21 septembre : 11h à 12h (tous publics).",Visites;art;campus;villjean;gratuit;médiation;Journées Européennes du Matrimoine et du Patrimoine;JEMP;2025;Université Rennes 2,2025-09-15T19:12:36+02:00,19 - 21 septembre,2025-09-19T13:00:00+02:00,2025-09-19T13:45:00+02:00,2025-09-21T11:00:00+02:00,2025-09-21T12:00:00+02:00,,,58129528,"48.119385, -1.701487",Université Rennes 2 - Campus de Villejean,Campus Villejean  35043 Rennes,Villejean - Beauregard,35238,35043,Rennes,Bretagne,Ille-et-Vilaine,FR,https://culture.service.univ-rennes2.fr/,,"Édifice scolaire et éducatif;Espace naturel, parc, jardin",,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
88634808,https://openagenda.com/jep/events/portes-ouvertes-du-chantier-archeologique-de-cintre,Portes ouvertes du chantier archéologique de Cintré,"À l’occasion des Journées européennes du Patrimoine, le chantier de fouille de l’église Saint-Mélaine sera exceptionnellement ouvert au public.","À l’occasion des Journées européennes du Patrimoine, le chantier de fouille de l’église Saint-Mélaine sera exceptionnellement ouvert au public.",Départ des visites toutes les 30 minutes environ - sur inscription auprès de la mairie de Cintré / groupes de 15 personnes maximum par visite.,,2025-09-15T20:13:24+02:00,"Samedi 20 septembre, 10h30, 14h00",2025-09-20T10:30:00+02:00,2025-09-20T12:30:00+02:00,2025-09-20T14:00:00+02:00,2025-09-20T18:00:00+02:00,,,13081583,"48.106707, -1.871545",Eglise Saint-Mélaine / Cintré,"1 Résidence La Grange, 35310 Cintré",,35080,35310,Cintré,Bretagne,Ille-et-Vilaine,FR,,,Édifice religieux,"L’Inrap et la commune de Cintré vous invitent à découvrir le chantier archéologique en cours de fouilles dans l’église Saint-Mélaine.
Ces portes ouvertes vous permettront de comprendre le travail des archéologues, d’observer les méthodes de fouille utilisées et de découvrir les premières interprétations des vestiges mis au jour. Une belle occasion de découvrir l’histoire locale et les coulisses de la recherche archéologique.",visites sur inscription auprès de la mairie de Cintré.,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
37481593,https://openagenda.com/jep/events/lequipiere-ressourcerie-sportive-6771929,"L'Equipière, ressourcerie sportive !",Embarquez dans le monde merveilleux d'une ressourcerie sportive avec L'équipière !,"Embarquez dans le monde merveilleux d'une ressourcerie sportive avec L'équipière !<br>Une animation autour de l'esprit d'aventure, le réemploi et la solidarité, pour un sport accessible à toutes et tous. En lien avec la collecte ""sport"" au musée.",,,2025-09-19T01:07:50+02:00,20 et 21 septembre,2025-09-20T14:00:00+02:00,2025-09-20T18:30:00+02:00,2025-09-21T14:00:00+02:00,2025-09-21T18:30:00+02:00,,,31093505,"48.105313, -1.674877",Les champs Libres,"10 Cours des Alliés, 35000 Rennes, France",Centre,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,https://leschampslibres.fr,https://www.facebook.com/museebretagne/;https://twitter.com/museedebretagne;https://www.instagram.com/museedebretagne/;https://www.musee-bretagne.fr/expositions-et-evenements/evenements/journees-europeennes-du-patrimoine/,Musée de France,"Le musée de Bretagne conserve des collections très diverses, qui ont comme point commun l'évocation de l'histoire de la Bretagne. Cette histoire doit s'entendre dans un sens très large, la grande histoire (événements, batailles, hommes politiques...) côtoie en permanence la petite histoire, qui évoque davantage le quotidien. Chaque domaine des collections émane et découle très directement de l'évolution du musée lui-même, selon les époques, et suivant les choix des responsables successifs, l'orientation donnée aux acquisitions a pu varier sensiblement. Toutefois, depuis la parution du premier catalogue associant dans son titre les deux termes ""archéologie"" et ""ethnographie"" (1909), la politique d'enrichissement des collections s'est fondée et développée autour de ces deux axes.","Métro stations Gares, Charles de Gaulle Bus arrêts Charles de Gaulle, Gares, Liberté",,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
