X,Y,objectid,nomstr,adr,ville,cp,web,tel,mail,equip,statut,nbani,jrhrouv,tarif,acc,acclib,deptech,rechemp,cpbur,cpweb,fabnum,demdemat,atcultnum,accindi,acccoll,createur,date_creation,editeur,der_date_edit,etiserv,etiacc,source,wifi,actj,actsen,actrechemp,actretempfem,actpersetr,acctspublic,cdag,etiact,globalid,idet,olundi,omardi,omercredi,ojeudi,ovendredi,osamedi,odimanche,hlundm,hlunfm,hlundam,hlunfam,hmardm,hmarfm,hmardam,hmarfam,hmerdm,hmerfm,hmerdam,hmerfam,hjeudm,hjeufm,hjeudam,hjeufam,hvendm,hvenfm,hvendam,hvenfam,hsamdm,hsamfm,hsamdam,hsamfam,hdimdm,hdimfm,hdimdam,hdimfam,hvac,parc_acces,parc_diag,parc_sensib,parc_assist,parc_former,parc_orient
349316.904200074,6779233.9012012,305,Médiathèque Municipale,18 route de Nantes,PONT-PEAN,35131,www.mediathequepontpean.fr/,0299528053,mediatheque.accueil@pontpean.fr,"1 PC avec internet, 1 imprimante scanner",Bibliothèque,0,,,,1,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,,,1,0,0,0,,0,0,7,,df629fb6-8383-4d92-9149-ebaedc78837a,EN-299-7-35131,0,1,1,1,0,1,0,,,,,,,16:30:00,18:30:00,10:00:00,12:00:00,14:00:00,18:30:00,,,16:30:00,18:30:00,,,,,10:00:00,12:30:00,,,,,,,0,1,0,0,0,0,1
353297.385100069,6786609.59570117,306,Maison des Squares,"23 bis place de serbie 
",RENNES,35000,http://maisondessquares.org/index.php/multimedia,0299510393,multimedia@maisondessquares.org,,Structure associative,0,Lundi:14h00-18h00 Mardi:14h00-18h00 Mercredi:9h00-12h00 et 14h00-18h00 Jeudi:9h00-12h00 et 14h00-18h00 Vendredi:9h00-12h00,Connexion internet:1€ pour 1h Utilisation hors connexion:gratuit Atelier CV:gratuit sans rendez-vous ACCOMPAGNEMENT INDIVIDUEL Adhésion annuelle à la Maison des Squares:3€ Atelier individuel:2€ pour 1,,1,,,,,1,,,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Fabrication numérique (Fablab ,imprimante 3D,…)",Individuel et Collectif,DPT35,,1,,,,,1,7,Jeunes,aff876a2-85e1-4abb-a096-70e631a04530,EN-274-7-35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353287.075100066,6790940.47570116,307,Pôle associatif Marbaudais,"32 rue de la marbaudais 
",RENNES,35000,http://leblogdupam.blogspot.fr,0299384386,,,Structure associative,0,,,,,,,,,,,,,,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,,,DPT35,,,,,,,1,7,,6ba964dc-ad22-4f63-b056-856046a8caad,EN-271-7-35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354316.30730007,6790353.15680117,308,MJC Le Grand Cordel,"18 rue des plantes 
",RENNES,35000,http://www.grand-cordel.com/ateliers-numeriques,0299874949,contact@grand-cordel.com,2 postes Mac + 2 postes,Structure associative,0,lundi au vendredi:14H-20H30 Samedi:9H-13H Vacances scolaires:du lundi au vendredi-9h-12h30 et 14h-18h,,,1,,,1,1,1,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Compétences bureautiques - Compétence de base internet - Fabrication numérique (Fablab ,imprimante 3D,…) - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,DPT35,,1,,,,,1,7,Jeunes,c0226304-4569-48a6-bff8-c47915578fb6,EN-273-7-35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351983.200700071,6776435.10370121,310,Orgères multimédia - Le Belvédère,5 place de l'église,ORGERES,35230,https://www.orgeres.fr/contacts/aom-association-orgeres-multimedia/,0299576345,orgeresmultimedia@live.fr,3 PC  - imprimante,Structure associative,2,,15€ par an,,1,1,0,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,,,,,,1,7,,caa1a06f-feed-4e2e-bba2-941869e984c8,EN-305-7-35230,1,0,0,0,0,0,0,,,14:30:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0
353407.381800072,6788854.04680117,312,Pôle multimédia Espace des deux Rives,"4 allée georges palante 
",RENNES,35000,http://www.espacedes2rives.net,0299841629,cbouetel@gmail.com,,Structure associative,0,lundi de 17h à 19h,Adhésion 10€,,1,,,1,1,,,1,1,,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Compétences bureautiques - Compétence de base internet - Ateliers culture numérique (photo, réseaux sociaux)",Individuel,DPT35,,,,,,,1,7,,05f4a031-f7b7-48ee-b46e-b4be90857e01,EN-269-7-35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346539.102200073,6779854.5025012,313,Médiathèque Le Grand logis,10 avenue du general de gaulle,BRUZ,35170,https://www.mediatheque-bruz.fr/,0299055684,mediatheque@ville-bruz.fr,"6 PC avec internet, 1 imprimante, 1 scanner",Bibliothèque,1,,"15 centimes impressions noir et blanc, 50 centimes en couleurs, scanner gratuit",,1,0,0,0,0,0,0,1,0,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Ateliers culture numérique (photo, réseaux sociaux)",Collectif,,1,0,0,0,,0,1,7,,c1ba4e82-ec5a-42e0-a419-f289e6a713c0,EN-354-7-35170,0,1,1,0,1,1,0,,,,,,,14:00:00,18:30:00,,,14:00:00,18:30:00,,,,,,,14:00:00,18:30:00,,,14:00:00,18:00:00,,,,,0,1,0,0,0,0,1
343134.504100074,6788459.00420117,316,Médiathèque L'Autre Lieu,8 Rue du Docteur Wagner,LE RHEU,35650,https://lautrelieu.bibenligne.fr/,0223423960,lautrelieu@ville-lerheu.fr,"9 PC avec internet, 1 imprimante",Bibliothèque,1,,"impressions noir et blanc 20 centimes, en couleurs 60 centimes ",,0,1,0,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Dépannage technique - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,0,0,,0,1,7,,9486d138-0e8d-4ad1-8198-62dfc32dafb3,EN-318-7-35650,0,1,1,1,1,1,0,,,,,,,15:00:00,18:00:00,,,14:00:00,19:00:00,10:00:00,12:00:00,,,,,14:00:00,18:00:00,10:00:00,13:00:00,14:00:00,18:00:00,,,,,0,1,1,1,1,1,1
341794.001500074,6791736.10360116,320,Médiathèque municipale - Cyber commune,4 place de l'hôtel de ville,L'HERMITAGE,35590,https://www.ville-lhermitage.fr/cybercommune/,0299786488,cybercommune@ville-lhermitage.fr,"7 PC avec internet, 1 imprimante, 1 scanner",Bibliothèque,1,,,,1,0,0,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,1,1,0,,0,1,7,Jeunes - Séniors,947bb40f-a86c-4511-a4fb-e64fb5cdaa72,EN-327-7-35590,0,0,1,0,1,1,0,,,,,,,,,,,14:00:00,18:30:00,,,,,,,16:30:00,19:00:00,09:30:00,12:30:00,,,,,,,1,1,1,1,1,1,1
357721.302000069,6789910.50370116,326,Action Emploi Cesson - PAE,6 place Waltrop,CESSON-SEVIGNE,35510,https://www.actionemploicesson.fr/,0299832596,pae.aec.cessonsevigne@gmail.com,"3 PC avec internet, 1 imprimante scanner et téléphone (recherche d'emploi)",Structure associative,2,,PAE gratuit - Ateliers et coaching  12€,,1,0,1,1,0,0,1,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Compétences bureautiques - Aide aux démarches administratives dématérialisées,Individuel et Collectif,,1,0,1,1,,1,1,7,Séniors - Demandeurs d'emploi - Personnes étrangères,e3d81f7f-f438-4019-b8ad-40ea63865994,EN-347-7-35510,1,1,1,1,1,0,0,09:00:00,12:00:00,,,09:00:00,12:00:00,,,09:00:00,12:00:00,,,09:00:00,12:00:00,,,09:00:00,12:00:00,,,,,,,,,,,0,1,0,0,0,0,1
346103.001700071,6779831.1001012,327,ACCUEIL EMPLOI SUD RENNES Espace Simone Veil,8 rue des planches,BRUZ,35170,https://www.ville-bruz.fr/travailler-etudier/emploi/,0750845314,bruz@pae-sud-rennes.fr,2 PC avec Internet - Imprimante - Scanner,Structure associative,1,,Gratuit,,1,0,1,1,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Recherche d’emploi - Compétences bureautiques - Aide aux démarches administratives dématérialisées,Individuel,,0,1,0,0,,0,1,7,Jeunes,e5fb0624-288c-4daa-9526-c8dd28e4c6ab,EN-514-7-35170,1,1,0,1,1,0,0,08:45:00,12:00:00,,,08:45:00,12:00:00,,,,,,,08:45:00,12:00:00,,,08:45:00,12:00:00,,,,,,,,,,,0,1,0,0,0,0,0
357836.902200066,6791181.40420116,329,LabFab O Cesson - Lieu-dit La Pommeraie,21 la Pommeraie,CESSON-SEVIGNE,35510,http://www.labocesson.fr/,0780021623,contact@labocesson.fr,10 PC - Imprimante scanneur - Imprimante 3D Fraiseuse numérique - Tour numérique ,Structure associative,5,,Payant - se reporter sur le site Internet,,1,1,0,1,1,1,0,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Compétences bureautiques - Compétence de base internet - Fabrication numérique (Fablab ,imprimante 3D,…) - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,0,0,0,,0,1,7,,71eedddb-2cd3-4f7a-aa94-8291c9868a28,EN-349-7-35510,1,0,1,0,0,0,0,,,17:30:00,21:00:00,,,,,,,17:30:00,21:00:00,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1
355019.402100064,6796967.50270115,330,Médiathèque Théodore Monod,5 bis Rue du Vau Chalet,BETTON,35830,http://www.mediathequebetton.fr,0223274102,mediatheque@betton.fr,"8 PC avec internet, 1 imprimante scanner",Bibliothèque,1,,"3,50 € pour 30 minutes d'aide numérique en tous genres, séances coups de pouce. Impressions payantes",,1,0,0,1,1,0,0,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétences bureautiques - Compétence de base internet,Individuel,,1,0,0,0,,0,1,7,,deed90b7-e95e-4934-8140-e7044c0de25a,EN-360-7-35830,0,1,1,1,1,1,0,,,,,,,15:00:00,18:30:00,10:00:00,12:30:00,14:00:00,18:30:00,,,15:00:00,18:30:00,,,15:00:00,18:30:00,10:00:00,12:30:00,14:00:00,18:00:00,,,,,0,1,0,0,1,1,0
356482.501900071,6786331.50140118,332,Médiathèque Municipale,86 avenue André Bonnin,CHANTEPIE,35135,https://mediatheque-chantepie.opac3d.fr/search.php?action=Accueil,0299410567,mediatheque-chantepie@ville-chantepie.fr,"5 PC avec internet, 1 imprimante, 1 scanner",Bibliothèque,1,,3 impressions gratuites par personne par jour,,1,1,0,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Dépannage technique - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,1,0,0,,0,1,7,Jeunes,c8c44c65-e035-4687-984b-9d4bfe1718f8,EN-345-7-35135,0,1,1,1,1,1,0,,,,,,,15:00:00,18:30:00,,,15:00:00,18:30:00,,,15:00:00,18:30:00,,,15:00:00,19:30:00,10:00:00,13:00:00,15:00:00,18:30:00,,,,,0,1,1,1,1,1,1
337041.903800074,6801881.20300114,338,Bibliothèque Municipale,9 rue des trois évêchés,ROMILLE,35850,https://bibliotheque.romille.fr/,0299232543,bibliotheque@romille.fr,"1 PC avec internet, 1 imprimante scanner",Bibliothèque,1,,impressions en noir et blanc 25 centimes et 50 centimes en couleurs,,1,0,0,0,0,0,0,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,Individuel,,0,0,0,0,,0,0,7,,484b108e-6ed0-4946-959c-b3be035d4b84,EN-253-7-35850,0,1,1,0,1,1,1,,,,,,,16:30:00,18:00:00,10:30:00,12:30:00,15:00:00,18:30:00,,,,,,,16:00:00,18:00:00,10:30:00,12:00:00,,,10:30:00,11:45:00,,,0,1,0,0,0,0,1
346261.303100068,6790422.10290116,340,Médiathèque municipale Le Tempo,11 Contour de l'église,VEZIN-LE-COQUET,35132,http://mediatheque.vezinlecoquet.fr/search.php?action=Accueil,0299787104,mediatheque@ville-vezinlecoquet.fr,"17 PC avec internet, 1 imprimante scanner",Bibliothèque,1,,15 centimes impressions noir et blanc et 60 centimes en couleurs,,1,0,1,1,1,0,1,1,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Recherche d’emploi - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Individuel et Collectif,,1,1,1,1,,1,1,7,Jeunes - Séniors - Demandeurs d'emploi - Personnes étrangères,1b45fa5e-3e64-4f56-b98e-e40eb6e9e660,EN-233-7-35132,1,1,1,1,1,1,0,,,14:00:00,18:00:00,,,14:00:00,18:00:00,10:00:00,,,18:00:00,,,14:00:00,17:00:00,12:00:00,,,21:00:00,10:00:00,,,18:00:00,,,,,0,1,1,1,1,1,
357317.600100073,6781552.10390119,341,PAE Sud Est 35,37 rue de Châteaubriant,VERN-SUR-SEICHE,35770,https://www.paesudest-35.fr/le-pae/nos-2-sites-d-accueil.html,0299629900,pae.vern@orange.fr,4 PC - Internet - Imprimante,Structure associative,2,,Gratuit,,0,0,0,0,0,0,1,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Aide aux démarches administratives dématérialisées,Individuel et Collectif,,1,0,0,1,,0,0,7,Demandeurs d'emploi,ade9bf37-4dde-4b56-8291-3af4b4c3c8b6,EN-520-7-35770,1,1,0,1,1,0,0,09:00:00,11:30:00,,,09:00:00,11:30:00,,,,,,,09:00:00,11:30:00,,,09:00:00,11:30:00,,,,,,,,,,,0,1,0,0,0,0,0
353461.403800074,6779162.7032012,343,Médiathèque Municipale,1 rue Frédéric Deschamp,SAINT-ERBLON,35230,http://www.mediatheque-saint-erblon.net/mediatheque-saint-erblon.net/,0299051189,mediatheque@saint-erblon.fr,"4 PC avec internet, 1 imprimante scanner",Bibliothèque,0,,"impressions noir et blanc 20 centimes, 40 centimes en couleurs",,1,0,0,1,1,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétences bureautiques - Compétence de base internet,,,0,0,0,0,,0,0,7,,a42b9565-8b77-4411-93f2-1641d4dd95ee,EN-248-7-35230,1,1,1,0,0,1,0,,,16:30:00,18:30:00,,,16:00:00,18:30:00,10:00:00,12:30:00,15:00:00,18:30:00,,,,,,,,,10:00:00,12:00:00,,,,,,,0,1,0,,0,0,1
341187.902900073,6798936.80050114,346,Médiathèque Le Parth'âges,2 rue principale,PARTHENAY-DE-BRETAGNE,35850,http://www.mairie-parthenay35.com/M%C3%A9diath%C3%A8que%20Le%20Parth%20%C3%82ges.asp,0299699107,bibliotheque.parthenaybretagne@orange.fr,4 portables avec internet,Bibliothèque,0,,,,1,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,,,1,0,0,0,,0,0,7,,48571c44-70da-47f1-a69a-45ba43ed3540,EN-302-7-35850,1,0,1,1,1,1,0,,,15:30:00,18:30:00,,,,,10:00:00,12:30:00,15:30:00,19:00:00,,,15:30:00,18:30:00,,,15:30:00,18:30:00,10:00:00,13:00:00,15:30:00,17:30:00,,,,,0,1,0,0,0,0,0
350599.400600071,6788654.20220117,347,Espace Numérique - Restaurant Social Leperdit,5 Rue Clémence Royer,RENNES,35000,https://metropole.rennes.fr/organisme/le-fourneau-restaurant-social-leperdit-1305,0299673730,numerique.esc@ccasrennes.fr,Accès WiFi gratuit,Collectivité publique,1,,Gratuit,"Ligne de bus 9, arrêt ""Malakoff""",0,0,0,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Aide aux démarches administratives dématérialisées,Individuel,,1,0,0,0,,0,0,7,,2925c2d2-50c7-457a-a32d-9365616a48b5,EN-483-7-35000,0,0,1,0,0,0,0,,,,,,,,,09:00:00,12:00:00,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1
357628.600000069,6789655.70370116,348,Médiathèque du Pont des arts,5 Rue de l'Hôtel de Ville,CESSON-SEVIGNE,35510,http://www.mediatheque-cesson-sevigne.fr/,0299835200,mediatheque@ville-cesson-sevigne.fr,6 PC avec internet,Bibliothèque,0,,,,1,0,0,1,1,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées,Individuel,,1,0,1,0,,0,1,7,Séniors,92d078cf-69eb-4250-961f-c7119a6019e7,EN-348-7-35510,1,1,1,0,1,1,0,,,15:00:00,19:00:00,,,15:00:00,19:00:00,10:00:00,12:00:00,14:00:00,19:00:00,,,,,,,15:00:00,19:00:00,10:00:00,12:00:00,14:00:00,17:00:00,,,,,0,1,0,0,1,0,1
362703.302400067,6791213.80280116,352,Médiathèque Municipale La Passerelle,22  Rue Abbé Barbedet,ACIGNE,35690,http://www.mediatheque.ville-acigne.fr/,0299043450,mediatheque@ville-acigne.fr,6 PC avec internet,Bibliothèque,0,,"20 centimes photocopie ou impression noir et blanc, 30 centimes en couleur","Ligne de bus 64 arrêt ""Foyer""",0,0,1,1,1,0,1,1,0,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Recherche d’emploi - Compétences bureautiques - Compétence de base internet - Aide aux démarches administratives dématérialisées - Ateliers culture numérique (photo, réseaux sociaux)",Collectif,,1,0,0,0,,0,1,7,,3bd01a30-8701-487c-b98d-2053f56d3278,EN-364-7-35690,0,1,1,0,1,1,0,,,,,,,16:00:00,18:30:00,11:00:00,13:00:00,15:00:00,18:30:00,,,,,,,15:00:00,19:30:00,10:00:00,13:00:00,15:00:00,17:00:00,,,,,0,1,0,0,1,1,1
353181.601200068,6790900.70290116,353,Service Itinérant Pimms France Service – Pimms Médiation Rennes,11C place du Gros Chêne,RENNES,35700,https://www.pimms-rennes.org/,0627626274,services.itinerants@pimms.org,,Structure associative,2,,,,0,0,1,0,0,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Recherche d’emploi - Aide aux démarches administratives dématérialisées,Individuel,,1,,,,,,,7,,5472f7e6-3f14-4945-aaf7-a7970e5feff9,EN-956-7-35700,1,1,,,,,,,,14:00:00,17:00:00,,,14:00:00,17:00:00,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1
333441.690000067,6811075.73000111,354,Bibliothèque Municipale,square du docteur Lambert,BECHEREL,35190,http://933554578346321612.opac3d.fr/search.php,0299667720,bibliotheque.becherel@wanadoo.fr,"1 PC avec internet, 1 imprimante",Bibliothèque,0,,,,1,0,0,1,1,0,0,1,0,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,"Accès libre - Compétences bureautiques - Compétence de base internet - Ateliers culture numérique (photo, réseaux sociaux)",Collectif,,1,0,0,0,,0,,7,,18f646ad-50c8-43ea-9ae7-655427dfc61e,EN-362-7-35190,0,0,1,0,1,,1,,,,,,,,,,,16:00:00,18:00:00,,,,,,,16:00:00,18:00:00,,,,,10:00:00,12:00:00,,,0,1,0,0,0,0,1
353150.403900066,6790953.80320116,357,Service Itinérant Pimms France Service – Pimms Médiation Rennes,1 place du Gros Chêne,RENNES,35700,https://www.pimms-rennes.org/,0627626274,services.itinerants@pimms.org,,Structure associative,2,,,,0,0,1,0,1,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Recherche d’emploi - Compétence de base internet - Aide aux démarches administratives dématérialisées,Individuel,,1,,,,,,,7,,f18129a2-075a-4369-af19-743c085cf656,EN-952-7-35700,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,14:00:00,17:00:00,,,,,0,1,1,1,1,1,1
340108.701900067,6808006.90340111,358,AFEL Association Famille Enfance Loisirs,14 rue du lavoir,LA CHAPELLE-CHAUSSEE,35630,https://www.afel.fr/,0299458631,contact@afel.fr,1 PC - Imprimante - Scanner,Structure associative,1,,Gratuit,,1,0,0,1,1,0,0,0,1,1,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétences bureautiques - Compétence de base internet,Individuel et Collectif,,1,0,1,0,,0,1,7,Séniors,dc9b4506-6a0d-43df-a33b-d569960253d0,EN-325-7-35630,1,1,1,1,1,0,0,09:00:00,12:00:00,13:30:00,17:30:00,09:00:00,12:00:00,13:30:00,17:30:00,09:00:00,12:00:00,13:30:00,17:30:00,09:00:00,12:00:00,13:30:00,17:30:00,09:00:00,12:00:00,13:30:00,17:30:00,,,,,,,,,0,0,0,0,0,0,0
349746.700300071,6788198.30320117,359,Service Itinérant Pimms France Service – Pimms Médiation Rennes,49 rue Jules Lallemand,RENNES,35000,https://www.pimms-rennes.org/,0627626274,services.itinerants@pimms.org,,Structure associative,2,,,,0,0,1,0,1,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Recherche d’emploi - Compétence de base internet - Aide aux démarches administratives dématérialisées,Individuel,,1,,,,,,,7,,332815b4-6ebc-45bc-8f46-7774322a5f8c,EN-955-7-35000,,,1,,,,,,,,,,,,,,,14:00:00,17:00:00,,,,,,,,,,,,,,,,,,,1,1,1,1,1
353646.803400072,6786525.20010118,360,Service Itinérant Pimms France Service – Pimms Médiation Rennes,Place de Zagreb,RENNES,35000,https://www.pimms-rennes.org/,0627626274,services.itinerants@pimms.org,,Structure associative,2,,,,0,0,1,0,1,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Recherche d’emploi - Compétence de base internet - Aide aux démarches administratives dématérialisées,Individuel,,1,,,,,,,7,,6194a05f-51a9-4ab6-85fc-5f676901a16d,EN-954-7-35000,,,,,,1,,,,,,,,,,,,,,,,,,,,,,09:00:00,12:00:00,,,,,,,,,1,1,1,1,1
350181.550000067,6790481.75000117,361,Service Itinérant Pimms France Service – Pimms Médiation Rennes,Place Recteur Henri le Moal,RENNES,35000,https://www.pimms-rennes.org/,0627626274,services.itinerants@pimms.org,,Structure associative,2,,,,0,0,1,0,1,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Recherche d’emploi - Compétence de base internet - Aide aux démarches administratives dématérialisées,Individuel,,1,,,,,,,7,,7d2f6a76-6a16-44cd-aa6d-fcfe4672ac97,EN-953-7-35000,,,,1,,,,,,,,,,,,,,,,,,13:30:00,17:30:00,,,,,,,,,,,,,,,1,1,1,1,1
351633.103300067,6787170.80400117,362,Service Itinérant Pimms France Service – Pimms Médiation Rennes,15 rue Louis et René Moine,RENNES,35200,https://www.pimms-rennes.org/,0627626274,services.itinerants@pimms.org,,Structure associative,2,,,,0,0,1,0,1,0,1,0,1,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Recherche d’emploi - Compétence de base internet - Aide aux démarches administratives dématérialisées,Individuel,,0,,,,,,,7,,45e7053d-1b3f-4315-83f5-adc06eb6677e,EN-951-7-35200,1,,,,,,,09:00:00,12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1
343305.501900074,6783434.50430118,363,Bibliothèque Municipale,7 rue de la croix verte,CHAVAGNE,35310,https://www.chavagne.fr/culture-et-loisirs-sports/bibliotheque/,0299642518,bibliotheque@chavagne.fr,"1 PC avec internet, 1 imprimante scanner",Bibliothèque,0,,20 centimes par impression,,1,0,0,0,0,0,0,0,0,0,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre,,,0,0,0,0,,0,1,7,,3d026549-b525-40be-914a-ca26e3363842,EN-341-7-35310,1,0,1,0,1,1,0,,,15:30:00,18:30:00,,,,,10:00:00,12:00:00,15:30:00,18:30:00,,,,,,,15:30:00,18:30:00,10:30:00,12:30:00,,,,,,,0,1,0,0,0,0,1
355263.313700066,6791000.20140116,379,Bibliothèque municipale Longs Champs,60 rue doyen albert bouzat,RENNES,35700,http://www.bibliotheques.rennes.fr,0223622636,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,,,,1,,,,1,,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétence de base internet,Individuel,DPT35,,,,,,,,7,,4377cc38-08ed-4813-b56d-1b47c4be98d0,EN-259-7-35700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353287.075100066,6790940.47570116,380,Bibliothèque municipale Maurepas,"32 rue de la marbaudais 
",RENNES,35700,http://www.bibliotheques.rennes.fr,0223622638,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,,,,1,,,,1,,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétence de base internet,Individuel,DPT35,,,,,,,,7,,8134a3bf-4f84-417c-a2a9-c649882ff0c6,EN-258-7-35700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352872.61360007,6789475.79510117,381,Bibliothèque municipale Thabor-Lucien Rose,11 square lucien rose,RENNES,35000,http://www.bibliotheques.rennes.fr,0223622641,bm@ville-rennes.fr,,Bibilothèque,0,,,,1,,,,1,,,,1,,CG35Admin,2023/11/02 07:35:45.664+00,CG35Admin,2023/11/02 07:35:45.664+00,Accès libre - Compétence de base internet,Individuel,DPT35,,,,,,,,7,,807e7822-6f3b-4890-8560-4ae5503b0f98,EN-257-7-35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
